Channel.127..H1417	Channel.128..DMS79	Channel.129..H128	Channel.130..H209.1	Channel.131..H524	Channel.127..DMS53	Channel.128..H526	Channel.129..H69	Channel.130..H82	Channel.131..H446	Channel.128..DMS153	Channel.130..H209.9	Channel.127..A549	Channel.128..H1355	Channel.129..H23	Channel.130..H441	Channel.131..H1792	Channel.127..H1299	Channel.128..H1944	Channel.129..H358	Channel.130..H1734	Channel.131..H460	Channel.127..H1650	Channel.128..HCC827	Channel.129..H1975	Channel.130..Calu.3	Channel.131..H2106	Channel.127..H2342	Channel.128..H2073	Channel.129..Lou.NH91	Channel.130..HCC15	Channel.131..H1703	Channel.127..H2228	Channel.128..H3122	Channel.129..HCC78	Channel.130..H661	Channel.131..H1781	Channel.127..H1666	Channel.128..CAL.12T	Channel.129..H2405	Channel.130..HCC44	Channel.131..H1437.8	Channel.127..H838	Channel.129..H2073	Channel.131..H1437.9
Channel.130..H661	0.379732517084466	0.370735261644881	0.370145514608547	0.348081937385927	0.386855654817051	0.324108789810185	0.446785670902133	0.4576055838889	0.536319150217552	0.260267092376128	0.591056270567962	0.55583499647466	0.325804530182858	0.41708671836147	0.285661453462376	0.436626516727914	0.296445165505997	0.200395266603476	0.487482619875631	0.380216395937356	0.3676369031612	0.248231088647054	0.361682461516211	0.401873610725043	0.325401771648914	0.397388399656373	0.40079539773067	0.332902714751482	0.356199434836513	0.382999883019153	0.321072164352575	0.225381307917379	0.286106670642409	0.339930092545067	0.42055587252553	0	0.356843973563749	0.301438091108035	0.314896602988363	0.292907341697922	0.210324551927217	0.342174173071354	0.252144658963086	0.331224921658044	0.349005138355244
Channel.131..H1781	0.401717595219532	0.34922626670913	0.497576391228122	0.435855723973176	0.53533304179313	0.285673076705704	0.485800288809014	0.585331496023672	0.715467675950278	0.295127203487647	0.614867229909016	0.757322826037485	0.392582957811583	0.43916280380154	0.468534744310015	0.30559333489641	0.413052048324124	0.36431658752613	0.522788239016358	0.332096752548916	0.320477550347244	0.344520833558613	0.380494182904142	0.330718472803094	0.402497003651789	0.308353305652115	0.517874914161775	0.264786700503641	0.255987124098815	0.382200561748558	0.285601087828519	0.306514094681635	0.260392086034194	0.21884527122915	0.2272152912803	0.356843973563749	1.11022302462516e-16	0.267383844471265	0.286903907174348	0.298787153035008	0.282640439411945	0.256311709825814	0.357167501975462	0.324139060590418	0.285299594349947
Channel.127..H1666	0.34608115899964	0.363195576958601	0.368372032542381	0.366947368584827	0.425255237673816	0.296133605296212	0.432954667647204	0.473032145266193	0.593002235184039	0.295303018039906	0.623205550286296	0.697934148821906	0.282408055376049	0.416009095816907	0.363948752927172	0.262909339292647	0.317074491619289	0.297677881152313	0.406767309291592	0.272328484663086	0.290417704251015	0.288779103928868	0.279905680769455	0.299092878116572	0.282957361870842	0.291502847039131	0.468116958651345	0.25709453246931	0.235999623715677	0.357371882722699	0.233859658512892	0.244756654756156	0.241004144075706	0.266537193088717	0.241188918661046	0.301438091108035	0.267383844471265	0	0.277996938771501	0.171325202287325	0.192889136986286	0.202661444776264	0.239388337484367	0.224982379433056	0.23658054653763
Channel.128..CAL.12T	0.40955260290784	0.373474770703381	0.440929028341527	0.394314897512916	0.458243291785234	0.292597518092287	0.479562706738955	0.507332344928805	0.596226221906703	0.28436702157245	0.630877706087667	0.676769772134864	0.329803433784587	0.374846635096804	0.355610889231115	0.323802691032449	0.331630375196935	0.270501079730767	0.508429684255875	0.321452281098416	0.294736200706599	0.284465829768243	0.373197900103978	0.324045667707188	0.353403504630905	0.316167049102329	0.487265115972624	0.266673551868282	0.287564984737309	0.350505158318941	0.277355144401695	0.285326549599711	0.321570167456622	0.320628643715862	0.287420559284276	0.314896602988363	0.286903907174348	0.277996938771501	0	0.237314032932621	0.184158018886517	0.262093480414205	0.287286119122643	0.293066134384717	0.310326035269147
Channel.129..H2405	0.347767841747966	0.329043538369664	0.392776742798104	0.385355236081269	0.442927035820184	0.253855614891098	0.443673994605664	0.476558222688554	0.635115304777601	0.269426727740043	0.623452131127458	0.72902844447068	0.29285200551173	0.374642731992837	0.347484921339061	0.310858342956404	0.31826303621844	0.265657896063258	0.442675580894139	0.322305642756177	0.306452933877313	0.269676398734837	0.310707654575766	0.308825291183992	0.306780933724759	0.27031652808012	0.472025549811788	0.269566020770383	0.251303092770492	0.313654713475919	0.241101208739689	0.234900115978367	0.247652996715355	0.326484244026737	0.253204900676014	0.292907341697922	0.298787153035008	0.171325202287325	0.237314032932621	0	0.20484894013426	0.23755736267581	0.266912687423795	0.247148197285487	0.291558249364196
Channel.130..HCC44	0.373861749812928	0.350009027784849	0.396571322687638	0.36684965945959	0.42461518083318	0.262375818679385	0.460060051029974	0.464282995687833	0.592257288369009	0.20734301416482	0.633601869877769	0.692605120422675	0.283126497663993	0.37377948215459	0.306341329180313	0.294689698234183	0.303887495949525	0.199532424334559	0.47020706628605	0.316598533997364	0.284509644165076	0.216794052411266	0.350939500950753	0.288789239097641	0.271591349402628	0.305628435052791	0.451642557438112	0.28106715588213	0.233977830213982	0.311454424195618	0.226099817372668	0.18788999168285	0.242483772848295	0.30222423573901	0.255784524636541	0.210324551927217	0.282640439411945	0.192889136986286	0.184158018886517	0.20484894013426	0	0.24724324925163	0.203214060413612	0.232684288641742	0.281424648347361
Channel.131..H1437.8	0.302769121100462	0.285713756449573	0.359500122184183	0.33330209193102	0.437950143384851	0.266869264693882	0.372843305233193	0.518329278962333	0.585080569615588	0.284722440869989	0.615235301282853	0.741420347978533	0.377530089955327	0.406841296059877	0.401236122713504	0.307777061229637	0.346308591435392	0.344272055072744	0.335207243074673	0.36870356354344	0.341484286103238	0.288029005522526	0.338367747607906	0.368169062527584	0.389736113409852	0.353345870092997	0.452088139147196	0.296854637691231	0.245083587215964	0.406857313255739	0.253430320718155	0.27393346874635	0.301033368527168	0.30452533438096	0.283270302032479	0.342174173071354	0.256311709825814	0.202661444776264	0.262093480414205	0.23755736267581	0.24724324925163	2.22044604925031e-16	0.350082210378226	0.335575727377943	0.120360438004586
Channel.127..H838	0.410806768787138	0.414740185637581	0.41190231059142	0.419441114173117	0.432270725090192	0.318025830959983	0.50724502666054	0.457006903408553	0.538055999181061	0.256595649373262	0.598441909796706	0.565213815163047	0.221952258555478	0.367331672288573	0.274531030332303	0.306549945425192	0.239898796010567	0.198272047795267	0.443597653572965	0.363951852627004	0.323322226129572	0.22529183661925	0.271604665989981	0.336531331261792	0.248426068896132	0.31365235408187	0.450019319181674	0.272546720024954	0.3007532046621	0.323638277224242	0.230980823584228	0.197957393291723	0.277635534252518	0.392016481067714	0.323129315339593	0.252144658963086	0.357167501975462	0.239388337484367	0.287286119122643	0.266912687423795	0.203214060413612	0.350082210378226	0	0.181077891616945	0.226123531195549
Channel.129..H2073	0.48208105457015	0.447091711111905	0.453828233447057	0.479134454029975	0.48234979825165	0.346824908205339	0.535259201618387	0.51086969702574	0.598136413921633	0.341619118970401	0.623434794281948	0.680364430002167	0.27688794299071	0.362892593382543	0.367723453852121	0.250801082451646	0.352760035443935	0.269749110853594	0.406083699103166	0.275390900354659	0.304391704275692	0.268715964935216	0.353674469756842	0.253744164593916	0.251412169044792	0.271963219715577	0.513279331305388	0.284149878517371	0.129819586181925	0.419874680103647	0.237676225947515	0.260854124421545	0.295374377085071	0.306406771594079	0.287026267779292	0.331224921658044	0.324139060590418	0.224982379433056	0.293066134384717	0.247148197285487	0.232684288641742	0.335575727377943	0.181077891616945	0	0.214220466612122
Channel.131..H1437.9	0.379902301905381	0.36728179508414	0.393305311773902	0.409724043475624	0.459894942873499	0.30153021414878	0.427185001460953	0.51713540463508	0.555601118403362	0.30996263572121	0.562086495357864	0.653178121953651	0.308168038440856	0.39040688791857	0.367749236838919	0.249780766526863	0.326687305676677	0.324022086279665	0.292944877032223	0.35194144056403	0.326610618562713	0.268812211747356	0.287507074840602	0.316954599290469	0.310953329588196	0.326762118748006	0.451141318257618	0.269511968807087	0.259752845713824	0.396190282825307	0.236682994340356	0.261189440797523	0.303510707280204	0.327585324745405	0.281235928112531	0.349005138355244	0.285299594349947	0.23658054653763	0.310326035269147	0.291558249364196	0.281424648347361	0.120360438004586	0.226123531195549	0.214220466612122	0
