	('Cell Line: A549', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', u'Sub-Histology: bronchioloalveolar_adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', u'Sub-Histology: large_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', u'Sub-Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', u'Sub-Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', u'Sub-Histology: adenocarcinoma', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', u'Sub-Histology: squamous_cell_carcinoma', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('SH3GL2', 'Data-Type: Exp')	-0.735158034403	-0.674190310204	-0.156239362702	1.75215042869	1.10765760196	-0.605421827753	0.394438830796	-0.699599028085	0.52614848378	0.623731111449	-0.469741429002	-0.730772642277	0.0911780922592	-0.776181387994	-0.696525158815	-0.697528579151	1.6955987081	1.62298749151	-0.763809183448	-0.676489748882	-0.657017669622	-0.70680107357	-0.735412865003	-0.717036040507	2.35395535313	-0.796084015679	1.86808046204	1.23429727889	-0.725874408537	1.45260918329	1.28045978252	-0.719065939174	-0.543515484136	-0.680857648736	-0.695111862739	-0.720047096618	-0.624812011376
('TFPI', 'Data-Type: Exp')	0.489490867316	-1.43780477546	0.728688171421	-1.51942899678	0.995652850903	-1.08533457612	1.13503271974	0.76071156945	0.622899018047	1.06471347157	1.01527773374	0.637457964961	-0.49900351009	0.841653172316	0.210174214813	0.842419725793	-1.57333119151	-1.60209146646	0.286751992228	0.505033962285	-0.332252073195	1.03590028971	0.398734436253	0.417424497779	-1.48581799371	0.430000827916	-1.52663467902	-1.44894665213	0.188417939379	-1.18921709181	-1.42721822243	-1.30612027611	1.05888137996	0.911174441103	0.32045926201	0.797278994654	0.738972001461
('ITGA2', 'Data-Type: Exp')	0.339041435814	1.41797019072	1.01791438918	-0.785578680428	-0.470306574629	0.670538887616	-0.113200405808	-0.122872924845	0.281847081198	1.78634317544	-1.22426601162	1.27611241956	-1.36723935248	1.07163378997	-0.289751956643	0.670465206646	-1.11889625131	-1.60097092001	0.575551373304	0.975422375012	0.164439443601	1.1444027084	0.296783209375	0.700185321755	-0.905152140249	-0.530354174998	-0.715011827288	-0.640169088273	-1.49226122128	-1.34814562625	-1.68117245601	-1.27341679403	0.656709168806	1.25879540039	1.06426967579	0.807123889296	-0.496782735708
('GBP1', 'Data-Type: Exp')	-0.63931821641	-0.95448303272	0.720361494363	-0.0319281291418	-1.08674012704	-1.01214537799	-0.933650229083	-1.01373111041	1.16829126956	1.34040517665	-0.786720827885	0.886798471426	-0.435945743221	0.979725338823	1.13031773809	0.923304174716	0.109317172174	-1.13039935169	1.07410649134	-1.0378955056	-0.969052970034	0.833224137161	0.400942963783	-0.932448482108	-0.91462781325	0.145883022562	-1.0878339279	-1.01599160564	-1.03451173346	0.214372642045	-0.99814783392	1.64927366733	-0.141495427979	1.96665516309	1.74509476526	1.06995594328	-0.200962186179
('RNF128', 'Data-Type: Exp')	-0.671289403196	0.200446372068	2.27353713621	-0.529105506959	1.92736084937	0.945696362749	-0.667793657236	-0.679068775716	-0.725758188767	0.961600130008	0.427706198589	-0.461745509248	-0.815706759239	1.1085272831	-0.21376558099	-0.735591322022	-0.741010646721	1.40333998434	-0.655693520347	0.704554982532	1.87958884924	2.11396435971	-0.658207310708	-0.69444382837	-0.682290979754	-0.72263022691	-0.274404434053	-0.742984541201	-0.609408230544	-0.749603057712	-0.634548929468	-0.674697296275	1.73944353915	-0.688745770443	-0.573347817973	-0.417058742528	-0.66686601069
('S100A14', 'Data-Type: Exp')	-0.830880292727	0.474548132352	0.472320983294	-0.134498663718	-0.973441793177	-0.736051344812	-0.847506237992	2.15433208041	1.58210612433	1.86568126262	-0.82481144133	-0.0520801714752	1.94936807572	-0.885887320292	0.476144715091	-0.0680763491115	-0.963924195274	0.791298886213	-0.741561112708	-0.720186152453	1.68112779915	-0.571745489651	-0.0543744105535	1.3316722579	-1.10779714588	-0.802157777241	-0.88199609913	-0.900084047748	-0.933062386708	0.00312692811408	-0.32848825864	-0.869556890592	0.523577359263	-0.38113196038	1.79460577591	-0.292416191197	-0.19819464757
('NEUROD1', 'Data-Type: Exp')	-0.478103540622	-0.386181791068	-0.366616509373	0.901138236469	1.89269100325	-0.351924450986	-0.428357869064	-0.420979045097	-0.460044418876	-0.475006834174	-0.500110433174	0.593838013835	-0.433979773048	-0.535669565776	-0.500696339792	-0.538763072734	0.737100780682	-0.29053743482	-0.55539202242	-0.492686816346	-0.41415613253	-0.419918814077	-0.441181425252	-0.421251401689	2.82258439728	-0.484357343894	3.00078399591	-0.471869334227	-0.532680442181	0.4800513491	2.72756354166	-0.445169989556	-0.428727410167	-0.496559799072	-0.429284121438	-0.506968540132	-0.448576646605
('AFAP1-AS1', 'Data-Type: Exp')	-0.652791314627	-0.512478001645	0.294745426513	-0.688192302921	0.673956799572	-0.53792513748	-0.654303195996	0.713626182234	-0.592176833981	1.4358970003	-0.673524373149	1.43631827871	-0.690504733276	-0.166526018319	-0.661101261148	1.78206782436	-0.744181922858	-0.698048937288	2.16675541657	-0.658178717249	-0.770399602094	-0.673897242542	1.55502116988	1.81084918071	-0.668671069926	-0.437408830912	-0.646226492882	-0.706096034892	-0.660817208285	-0.72798610874	-0.707522700401	-0.70810440866	-0.705746369817	1.85935020698	0.457283275588	1.75158535142	-0.594647293745
('SNAI2', 'Data-Type: Exp')	-0.590276385313	1.32805054528	-0.674460684613	1.18580799811	-1.00117741856	-0.859503638255	-0.613181159008	-0.895646950875	-0.638734841263	1.50195391383	-0.751662480162	-1.08437027838	-1.04165032379	0.479685745682	-0.638866926458	1.31405231635	-0.923933996163	-0.00541994994923	1.4825534004	-0.598726635768	-0.859892288937	1.48377018523	1.3535461901	0.120019759299	-0.809580637667	0.205741450224	-0.17164636683	-0.956244036302	-0.845236035579	1.68058513187	-0.531225897449	-0.382786153062	-0.861091862668	1.45540789141	-0.707969497967	1.33143192628	1.52067799095
('NEFM', 'Data-Type: Exp')	-0.492806815172	-0.476485541291	-0.486523210821	-0.426484196143	1.24875227359	-0.121411841273	-0.446128668628	-0.394029852183	-0.498558243243	-0.432491100863	-0.484363672313	0.484322492586	-0.471310737632	1.25092863031	-0.519104492238	-0.513608540816	-0.568651345229	3.29460967904	-0.454889355347	-0.188841659259	-0.393403574003	-0.536561796296	-0.424323055901	-0.448231345562	0.799983513645	-0.284616571405	2.6292972296	-0.498827334635	-0.597850163865	-0.530516449948	2.71507011081	-0.412357298495	-0.511483840033	-0.466279689642	-0.606280893281	-0.488440086556	0.751897442497
('NEFL', 'Data-Type: Exp')	0.414773612398	-0.603901305512	0.488561019028	0.261967629296	0.609235533506	-0.494008294951	-0.498572703882	-0.657845266683	-0.657017922513	-0.655854594917	-0.658133996183	-0.488412709235	-0.630892908491	-0.0183098250116	-0.256699877165	-0.667836668932	-0.669653141901	2.89754736866	-0.634705659625	1.31476228486	-0.639704564406	-0.531219961127	-0.633249197502	-0.620684458547	0.983787774764	2.20187746601	2.1675943419	0.551617379323	-0.670960233562	-0.627802181335	2.32776512976	-0.613392136505	0.141396432725	-0.59696859386	-0.654161863161	-0.628065281586	-0.552832625629
('CRABP2', 'Data-Type: Exp')	-0.904465307383	-0.422322616361	-0.526424093673	0.0604478343503	-0.36228016816	-0.711918262483	-1.40120721941	1.08857589566	1.90665981445	0.229714455303	-1.38097660115	0.980638109141	1.53730381236	-0.515956621781	-1.30199032179	0.789395890413	-1.43050467587	0.0138020023852	0.535143595788	0.0383355404998	-0.349269588054	0.980674187284	1.78600648686	1.61116779715	-0.985884857054	-1.3041862781	0.200437042251	-0.896647173793	0.615300009585	-0.882816818105	1.25538118552	-0.504151051652	-0.791655368085	-0.200213141079	1.50422416391	0.486013583242	-0.746351242171
('RBM24', 'Data-Type: Exp')	1.09722999804	-0.584431503505	-0.855251851013	-1.18996397583	-1.057388127	0.938733105263	1.21260185541	-1.10854869405	0.18735236612	-1.22582480084	1.68492706989	-0.656407721599	-1.20918927794	0.493550059731	0.864036817213	0.183075622379	0.776583260758	1.93584299981	-0.942444425074	1.39553728386	-0.867225370447	0.27659190808	-1.23811502702	-1.0383255881	1.62402716908	-0.0559742278685	0.734716232645	-0.811035179567	0.893935537521	0.153708889223	-1.05299913276	0.954153516588	-1.00089526068	0.0857696798913	-1.07869567573	-0.360207136976	0.840549604465
('RNF182', 'Data-Type: Exp')	-0.494818958953	-0.136572150937	-0.380446420046	0.993030730606	0.486289425106	1.70702029609	0.283075133892	-0.707254553949	-0.677473190775	-0.712676982779	-0.644808813858	-0.183723933125	-0.808899475314	-0.844784838451	-0.778163269562	-0.664508871938	1.46799177269	2.229535392	-0.804402954438	0.678862204765	-0.580479510147	0.568697644238	-0.658934134465	-0.759061997442	2.54888120611	-0.739099116531	-0.114775940128	1.23164251505	-0.699808308948	2.05806961649	1.09247742432	-0.766747756827	-0.638817739301	-0.724421224988	-0.647887940049	-0.671122040902	-0.505883237508
('RASSF6', 'Data-Type: Exp')	0.125847074009	-0.650277373537	0.876701947622	2.65640757014	1.56518453658	-0.721562914386	-0.786494367205	-0.590111587273	-0.616961942171	0.0849993077984	-0.764676292391	-0.102930254966	-0.212378124404	0.271512963724	1.19709661232	-0.667246138336	2.67260142654	-0.680159401725	-0.540177245964	-0.688502836852	0.449017656032	0.433569754528	-0.58539618722	-0.403836797766	-0.834974197002	-0.745581053476	-0.821854237755	2.27123747985	-0.723854664761	1.50843687248	-0.671660743639	-0.6891816357	-0.397997036588	-0.514743200036	-0.337440378002	0.0783279376057	-0.442942528071
('MSN', 'Data-Type: Exp')	0.549818030895	-0.647915049074	0.242992476596	0.195499237134	-0.830927534185	0.454751102681	0.889547345574	0.67727384402	0.526877915316	0.480901145007	0.549395672113	0.491158429721	-2.02665018635	0.413295582576	0.15255299165	0.833421897094	-0.114113482883	-2.05433077645	0.619523319844	0.164021038208	-1.91473114272	0.61248802927	0.377893871684	0.895154661218	0.442888854594	0.460040643622	-2.14926777906	-2.1797677146	0.179143896095	-2.20206705157	0.734461223153	0.191549176903	0.458097793223	0.281205890238	0.772429266456	1.00979892461	0.463588457394
('SCN3A', 'Data-Type: Exp')	-0.412108543436	-0.496228986692	-0.408480212974	2.96632226737	3.26363931984	-0.474665854172	-0.464800626473	-0.376079576093	-0.430884429197	-0.479977156904	-0.417508381295	-0.537172458427	-0.482052500759	-0.392753959893	-0.436188890578	-0.387385511761	2.52051168595	0.445862027507	-0.455931016516	-0.447543922999	-0.349007144103	-0.253167467111	-0.401960003332	-0.476565737503	0.716930829527	-0.415079299366	0.992702858933	1.72879758431	-0.420436076959	-0.2724306985	-0.143285716605	-0.496977510944	-0.462880621523	-0.456383350526	-0.485827316612	-0.447137063849	-0.453866538336
('IL13RA2', 'Data-Type: Exp')	-0.521352226397	-0.461483038144	-0.351588019166	-0.00961194749055	-0.548784422088	2.31496042857	-0.367382472218	-0.42251573961	-0.493181024188	1.31865929079	-0.549929157676	1.02370150262	-0.482094718876	3.21501079735	-0.377778072091	-0.483051482762	-0.533548651523	-0.587754940694	3.06107123135	0.41672236234	-0.586900414093	-0.368059894861	-0.450701029634	-0.537135006689	-0.551551268935	1.23995509652	0.440567800356	-0.534152415019	-0.433028067091	-0.471827921883	-0.405670335565	-0.405578161005	-0.476543717295	-0.279068778146	-0.493918420671	-0.540669438194	-0.305787727894
('DNER', 'Data-Type: Exp')	-0.961622297397	-0.321840222119	-0.819263332541	2.31750548466	0.765140726576	0.152391912179	-0.769865921403	-0.637820139937	1.00282579001	0.734023654396	-0.912576709923	0.209821691052	-1.03156798173	1.28560868956	-0.994097553838	0.334919156417	1.91102033807	1.59637565949	0.83208021054	-0.720891181714	-0.995233131135	0.925984925408	0.457104616761	-1.02461765291	-0.937335595856	1.77740785443	-0.320323032884	-0.988130238046	-0.941865828716	-0.720252344008	-1.06438580332	0.225090194019	-0.813114871842	0.446342596545	-0.932189470311	-0.121782578838	1.05513238836
('CCL20', 'Data-Type: Exp')	-0.192824836167	0.364424074418	1.80589038862	-0.781983617412	-0.430532641426	-0.610667423834	1.30180097973	-0.664324070607	-0.313230556021	2.40526620566	-0.65849197516	1.78962347966	0.112629150152	0.0982687019891	-0.0459641549176	-0.77350840085	-0.678760197535	-0.756508857039	-0.264010778106	3.13738579649	-0.656388266518	0.158696585477	-0.792367307504	-0.116541446365	-0.771778255472	0.874156381842	-0.740566400654	-0.708635597571	-0.699052170161	-0.476858109135	-0.735161407172	-0.117343319234	-0.506212211296	1.59734869625	-0.0828684215053	-0.471002263437	-0.599907755197
('MMP1', 'Data-Type: Exp')	-0.7056534565	-0.590560459497	0.606764245557	-0.786548947192	-0.696433548479	0.713540236338	-0.603516012962	-0.672498193657	-0.565588096588	0.18345754428	0.58071661601	1.64511702034	-0.697163682717	-0.701002022166	-0.708514793378	0.328772380083	-0.673281084423	-0.796139761795	1.35570759514	0.928073247687	-0.603881281442	2.54077063603	-0.459957848723	-0.662374981116	-0.735800389085	1.03058320869	-0.747745111366	-0.764667875187	2.74274356651	-0.623815194572	-0.626236356755	-0.309211104149	-0.648863671861	0.68721835339	1.9093128524	-0.28306923775	-0.590254391091
('FLRT3', 'Data-Type: Exp')	0.644055302467	0.0724420893352	0.593612020753	-0.138679990298	1.22363914626	-0.740193959453	1.8370227398	0.906423777461	-0.139491978128	1.35166941811	-1.13923132099	0.313193859009	-0.730606210456	-0.89449383261	1.24646596757	-0.957846228345	-1.10469743421	-1.15395762585	-0.211992447383	-0.965026653264	1.52908452356	1.50819388783	-0.605610506137	-0.887534455546	1.85483968091	-0.718455032418	0.428577208639	-1.12947818947	1.27013987008	0.863972505123	-0.302239671019	-1.10079360002	-1.09886548187	-0.700160902237	-1.04644688749	0.671535826508	-0.549065416224
('ARL14', 'Data-Type: Exp')	-0.70871558589	1.41860990123	2.05322227134	-0.934029019198	-0.875359212397	1.10883818813	-0.343263682382	0.737247788894	0.843670209506	1.18185055424	-0.750256944242	-0.79897281601	-0.914881084071	0.219477840912	0.426524136024	0.983969963771	-0.933920283827	-0.975999255725	0.122105922041	2.19640533194	-0.852342076615	1.04059198845	1.07522642749	-0.037805812728	-0.885874205778	-0.904558499749	-0.89859786113	-0.893939217424	-0.635906947025	-0.812566354334	-0.843443966081	-0.593853845253	-0.660795624704	1.40241116041	-0.561681514564	1.55219191148	-0.545579786723
('CCL2', 'Data-Type: Exp')	1.79267261911	-0.632693507984	0.240349686188	-0.55429489519	-0.681293242058	-0.646298539095	-0.0834916920026	-0.815968294938	-0.569615562968	-0.788612298493	1.80813073186	-0.746839132845	1.48463620011	1.87297929154	-0.634333145666	0.748478093136	-0.704644334529	-0.687561137092	1.47319996982	2.21315155806	-0.791781213629	1.02507195324	-0.70649741617	-0.60110865311	-0.518586286865	-0.622826575898	-0.803468887362	-0.777682997613	-0.607491355122	-0.570447105057	-0.785592147329	1.52931915669	1.24366039634	-0.641088161856	0.591428615596	-0.413473222252	-0.637388466573
('GPR116', 'Data-Type: Exp')	-0.504129033816	-0.364631393659	-0.596473077764	-0.602894984707	-0.552331368859	-0.587896239093	-0.568749877041	-0.638464305607	-0.576474615409	-0.674223791342	-0.502617425679	1.60907162769	2.61371973468	-0.668921833895	-0.556213563739	0.586507565578	-0.622424104065	1.73411471734	1.66770713388	-0.60114182677	1.41190994042	-0.529663315904	-0.372208450825	1.89991377262	-0.663525603243	-0.60192797629	-0.653617610726	0.368872408477	-0.41832220953	1.48931471584	-0.729404771229	-0.605213781878	-0.50350351289	-0.458359594843	1.90488638076	-0.582034711504	-0.550649016977
('ANPEP', 'Data-Type: Exp')	-0.423654277152	1.94132316516	-0.678426604615	-0.728288268275	-0.634194072388	0.665006143532	-0.603236480135	-0.624162489901	1.363604868	-0.654896681438	-0.737617676412	-0.536611263879	1.99498385511	1.78264228454	0.335495754269	1.9278260386	-0.620766960911	-0.636173111334	0.763399184345	-0.37495170706	-0.703834793589	2.51849429244	-0.657687166823	-0.680979929096	-0.59336273511	-0.648269936304	-0.77095861434	-0.694519955065	-0.224177269156	-0.783816701531	-0.682932257087	0.612018083991	-0.595642474657	0.16192796801	1.29815776675	-0.304791741079	-0.770926237425
('IGFBP2', 'Data-Type: Exp')	0.41257285113	-0.632826706089	0.115030727689	1.07897538572	0.884139290252	-0.958570176002	0.186827642602	1.42881866663	0.973029513207	-0.00835507290628	-0.633869400714	0.470447869379	-1.04193674949	-0.521588804039	-1.39892056516	-0.0823604757745	1.14812932284	0.398517732513	0.253343056157	0.72289618356	-1.40557923329	0.791718078119	0.459761767959	-1.54866366123	1.50514391319	0.847983094881	1.11936309908	-0.607122157697	-0.494809166626	1.28425867394	1.11584020851	-1.475452326	0.998374078873	-1.34440039156	-1.456549386	-1.04660154253	-1.53756534112
('IER3', 'Data-Type: Exp')	0.534074730472	0.617015541221	0.733703843757	-1.39231076794	-0.176811667353	-0.312632055318	1.2003355289	1.11438089822	0.273853253466	1.13982418185	0.124709674948	0.751013054225	0.40296141074	0.775281596212	0.311149275178	0.42568658526	-1.66442508628	-1.76521629882	0.658986224501	1.00212825809	-0.638116911863	0.81615045285	0.735239109558	0.676518230798	-2.16704315875	-0.370141329854	-1.98932297708	-0.670650774009	-0.304298681161	-1.7360146521	-1.76459328066	-0.131303391397	0.817940921145	1.11444976238	0.214135869727	0.242633481625	0.400709147454
('BAMBI', 'Data-Type: Exp')	0.750283589621	-0.627269199238	0.876848394615	1.0763995709	0.910033666877	-1.35837335436	1.52494784546	0.993016090186	0.291541570104	-0.744379177159	-1.09425072035	-1.4337527015	1.10328257037	1.10168644291	0.718536452502	0.0422783155547	0.690657696364	-1.4506133169	0.752578124114	0.463400340158	-0.746307088468	1.3184802519	-1.45361719636	-1.61260688498	-1.43255803656	-0.200122401156	-0.77241025409	-1.54956066074	0.293581291357	1.00985645016	-0.341124867663	0.968041151712	-0.0529991504577	0.469301150439	-1.38489702259	0.698265228718	0.201825838565
('MMP7', 'Data-Type: Exp')	1.29478464205	-0.635253342011	2.58949943677	-0.588912291035	-0.24389920947	-0.598504123138	1.58046027964	-0.6526631298	-0.660562619709	-0.538010596891	-0.635820836433	-0.637033708716	1.77469102613	0.239895261853	0.90710238907	-0.608039165236	-0.740060516002	-0.656059577834	1.79529525179	-0.389499456441	-0.440356124223	2.9884654584	0.169941331802	-0.218266228734	-0.613384727422	-0.416279189666	-0.645022845707	-0.64262346793	-0.542869387593	-0.672731906824	-0.566036059473	-0.5732171558	-0.271908446336	-0.0123537778928	0.832062508291	-0.381606051176	-0.591223644301
('CLU', 'Data-Type: Exp')	1.62744915803	0.0873746284469	0.351864866501	-1.3960186953	-0.00896974143872	0.0699445619422	2.19849106622	0.76417983226	-0.122084126403	-0.711466614847	-1.25399397668	0.390294797937	-0.0706244713033	0.956360340552	0.435536330191	0.135162189327	-1.56694847041	-1.0650804388	1.183172846	0.192769334462	1.62066191335	0.613168509417	-0.279670795496	-1.18018675017	0.101565328174	0.949609630086	-1.21334682453	-1.16335706255	0.98326575785	-0.877967631614	-0.622713648234	0.314749354818	1.68386204037	-1.01488486742	-1.46980562503	-0.945981344007	0.303618598295
('EIF1AY', 'Data-Type: Exp')	1.48066827118	-0.436919460007	-0.62817512754	-0.581846523586	-0.739011883366	-0.691953416866	-0.641216394388	-0.605471812759	-0.723121025182	-0.705357381129	1.49737875242	-0.694631610319	-0.650751315455	-0.675344474661	-0.632625380144	-0.668034882974	1.69469467541	1.64221361856	-0.725360570026	-0.673340500367	-0.592522337194	-0.668973509767	1.17755274056	0.0805189688161	0.748497538793	1.95657195673	-0.716882467182	1.20600153981	1.75151957197	1.79608058449	-0.71918659085	-0.677727798772	-0.621770045532	-0.651273632225	1.30208792383	-0.634099726858	-0.578188275416
('AIM1', 'Data-Type: Exp')	-1.58307890667	0.570026777531	0.952208693115	0.402656245813	-0.906052424743	-0.493290468221	0.269039904416	0.664393908936	0.713485953837	1.08163069552	-1.55915004601	-0.0692079081275	1.13215979921	0.79511211394	-0.50291143428	1.3266227564	-1.19055179625	-0.139367723288	1.19707170367	-1.51205359945	0.46276723407	0.514682509183	1.09592393457	1.20126075037	-1.61716447542	-0.71975179859	-1.40498335693	-1.10691863904	-1.57515635683	0.0269020132617	-1.51441355123	0.59826274355	-0.0855602529285	0.407437621278	1.17245443893	1.02470606961	0.3708068708
('UCA1', 'Data-Type: Exp')	-0.6127651534	1.97898586359	1.75486595441	-0.522843013263	-0.519653114714	-0.386228172945	-0.706751460577	-0.503658808578	1.84940591065	0.141384713643	-0.499771450729	-0.573213670546	-0.54444388183	-0.663560723095	-0.568262605786	1.96268601162	-0.676230283118	-0.667575595407	0.456608206867	-0.473399178356	-0.379293911999	-0.455071724201	-0.539523371654	2.57765200894	-0.570870337665	-0.500773233684	-0.832998112125	-0.645557962317	-0.516704801074	-0.696970734604	-0.68365301001	-0.64979445721	-0.401663533894	0.570730392166	0.894937747816	2.20269430438	0.401281188697
('IL18', 'Data-Type: Exp')	1.12645127768	1.23248631461	1.03732904508	-1.28600633565	-1.26937057669	-1.39449403884	1.8006004166	0.865511624787	0.609081292526	0.451180512479	0.616587184654	-0.0333514492553	-1.40209893394	0.313100698184	1.47312057979	0.33074359851	-1.38546928627	-1.3295460509	0.524182779389	0.274719323065	-0.108120695167	0.961656549816	0.343790805236	-0.247550698168	-1.28778105562	-0.807207175745	-1.30555229314	-1.31571945039	0.558109020685	-1.18086273291	-1.32410577637	1.3836023353	0.216022782166	-0.0138653824531	1.08691527529	0.335221955253	0.150688560403
