	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('DLK1', 'Data-Type: Exp')	-0.412633577382	-0.510153121107	-0.350492505356	-0.628682270705	-0.491552630639	-0.545721530808	-0.386629609585	-0.433711098218	-0.49349044605	-0.503923229273	-0.561337494479	-0.412318631068	-0.388170383672	-0.113112542981	1.38489302878	-0.480382858116	-0.387992013604	-0.543940069076	-0.548516865922	-0.497487353594	-0.58086491225	-0.471322181049	-0.547855627927	-0.403446772526	-0.511397606837	-0.428040945093	-0.434300689659	2.17554634518	-0.48848600883	-0.403350124309	1.70950043265	2.12284134831	2.07326715663	1.35477498147	3.02180410496	-0.368894475162	-0.514419822708
('SDC2', 'Data-Type: Exp')	1.08067670972	-0.710136646289	-0.298928920714	-1.04236038571	-0.958034413653	0.662504626757	-0.99631822164	-0.277426875741	-0.887964771007	-1.00809155459	1.06349603768	-0.732928355639	-0.845841251507	-0.845314606725	1.67770474468	1.29054571624	-1.220381175	-1.02095170243	1.48264672086	0.823488181507	-0.263947145803	-1.02348477471	-0.311628656204	-1.06192941942	1.22771839419	-0.960481338562	-1.06832808986	0.200310811476	-0.465490411817	-0.275066946948	1.65327368901	0.624723698758	1.55056734725	1.47633207593	1.37389223935	0.255744736765	-0.168590066199
('GABRB3', 'Data-Type: Exp')	0.366855579289	0.194601309258	-0.985950282353	-0.991224245621	-0.848886346626	-0.945513411471	0.841355752142	-0.650126072554	-0.917247843427	1.91105008285	1.22166888978	-0.907554873009	0.508319607207	-0.904868476046	-0.954486194848	-0.522303985488	0.0902578871457	0.0791037361936	0.178082403238	-0.241533180654	0.138503798592	-0.978441989627	-0.936713699962	-0.864434442408	-0.596591538747	-0.810636517805	-0.167558197082	-0.900118457125	0.104196792844	-0.149089158853	1.56281104012	1.33717166446	1.85293860199	1.53343138103	2.37326404449	0.943585427656	-0.963919084589
('ID2', 'Data-Type: Exp')	0.04831236776	-0.183135717389	0.261907476606	-0.864193157768	-1.23825081763	0.0113514559363	0.711303646294	0.722388244229	0.241523578368	0.669595943124	-0.80457786919	0.310499077404	0.302423231064	0.792109367569	0.771027102905	0.217847381264	-1.3614500064	-2.50787100342	-1.32789743779	-0.41788765333	-0.17122673202	0.228527661794	-0.0447341942089	0.0571338384041	-0.65546613549	-2.28883178698	0.527360230738	-1.43813221524	0.717216131976	0.863232474638	1.65774767978	1.88198631302	0.536680534544	-0.810109666406	0.019017733996	1.20798919969	1.35658372216
('SCG2', 'Data-Type: Exp')	-0.73562581874	-0.0268863961883	2.33777704028	-0.753703818987	-0.110540081326	-0.674489097322	1.49061937587	0.429205307001	-0.535269528534	-0.458894993864	-0.666457410391	-0.879966771359	0.853501132941	0.72468750524	-0.60247662459	-0.540591567213	-0.850954858972	-0.877353411585	-0.886985167458	-0.700792330804	-0.861205381409	-0.691433930812	0.208573829795	-0.770263498563	-0.844923258218	-0.783862792105	-0.862499782899	0.206378904851	-0.0761175965589	0.255777156038	1.53104438098	2.19745435449	1.78945293014	-0.514491896622	-0.537224055397	1.5598016782	1.65873647409
('NPTX1', 'Data-Type: Exp')	0.47992427063	-0.911669338586	0.590130297904	-0.757674174219	-0.227697576328	-0.73103302674	0.152651050958	-0.766011844254	-0.663893681551	1.51246214209	-0.789395616519	-0.599218826831	-0.59305457438	1.34179273812	1.06915318393	-0.246485258195	-0.824533451168	-0.678419814259	-0.789250355192	-0.423817975315	-0.463428648326	-0.755003896869	-0.694228538457	-0.791942091602	-0.747469565992	-0.974946053033	-0.87077002153	-0.751511022232	-0.657004773161	-0.0693610791167	1.48322830001	1.99152409461	0.411601375765	1.47382097839	1.25963260138	1.50291616192	2.50898400815
('SYT1', 'Data-Type: Exp')	0.134809316345	0.112951227559	-0.110863183813	-0.504661972478	0.479183021585	-0.704770737346	0.585152697484	-0.0392894282064	-1.28136979678	0.929335558949	-1.18996167359	0.307791927057	-0.704320397851	-0.858243673954	0.502470711587	-1.26929439442	-1.08771776903	-1.01259656444	-1.28649710407	0.904717575577	0.111901155026	-1.21285817703	0.156895813178	-1.35771637385	0.645996887936	-1.26447623677	-1.19452076729	-0.655226916277	0.103425014441	0.624168591504	1.41924707209	2.01095776335	1.50403438433	0.990820500898	1.42719169981	1.40813754648	1.37519670202
('NRCAM', 'Data-Type: Exp')	-0.799093022023	-0.80459028776	-0.725764108245	-0.40295210854	1.27518450831	-0.874923066711	-0.87753642073	1.27736174776	-0.919005637874	1.85423464741	-0.450895821378	-0.910603349143	-0.726155222452	-0.778832861651	-0.700360018267	-0.772519478344	-0.811101450411	-0.638312304898	-0.964596554311	-0.637619521636	-0.873634723179	-0.139100575544	-0.233835769877	-0.693393852014	-0.902493840506	-0.654317987149	-0.245981421573	0.78038170274	1.37128471344	0.948764702265	1.33442608835	1.82491497088	1.73814428404	1.25936604976	0.394699760935	0.829654870546	1.64920135778
('DNAJC12', 'Data-Type: Exp')	-0.0576368620007	-0.914283445723	0.544875826565	-0.767886923595	0.632990641242	-1.00118117271	1.16619883614	1.19993230607	-0.960746871547	0.868280731527	-0.960482044631	-1.07494764479	-1.06802003648	-0.887954475488	-1.02245052833	-1.11179765063	-0.392385693865	-0.74288208794	-0.663915470486	-0.141986771421	-0.410607003284	-0.959914340955	0.453221361709	1.11331361127	-0.948005247032	-0.946241763583	-1.05615457304	0.0377880887558	0.487891872469	-0.211385628703	0.90750606231	1.59498658977	1.02214719908	1.42843227481	1.30284901749	1.14064303874	2.39980877827
('IGFBP2', 'Data-Type: Exp')	0.253343056157	-0.0823604757745	0.791718078119	-1.34440039156	-0.521588804039	-1.53756534112	0.998374078873	0.847983094881	0.186827642602	0.41257285113	-1.39892056516	-0.633869400714	-0.958570176002	0.72289618356	-0.494809166626	-1.475452326	-1.456549386	-1.54866366123	-1.04193674949	0.459761767959	-1.04660154253	0.115030727689	-0.00835507290628	1.42881866663	0.973029513207	-0.632826706089	-1.40557923329	0.470447869379	-0.607122157697	0.398517732513	1.14812932284	1.07897538572	1.28425867394	1.11584020851	1.11936309908	1.50514391319	0.884139290252
('PLEKHB1', 'Data-Type: Exp')	-0.704509783309	-0.0358624331323	0.0875334650943	-0.609130567039	-0.82882786655	-0.65987677228	-0.630307887205	-0.70134906854	-0.658511555985	-0.578640028161	-0.897551367459	-0.577452768076	-0.378059475271	-0.025620654855	-0.434450876454	-0.785328463138	0.476889965227	-0.120671581759	0.650846144297	-0.309778474431	-0.143220492771	1.71682190159	-0.389852394242	-0.60881821405	-0.573123385661	-0.69786537653	-0.53958103059	0.493503638237	2.14126764778	-0.042915873587	2.26107679876	2.28912004135	-0.507832049143	1.35200476595	-0.734023422277	-0.826816164562	2.53091365877
('RAPGEF5', 'Data-Type: Exp')	-0.680766399975	-0.420036691641	-0.85285778477	-0.368027771929	-0.051288841867	-0.802800329329	-1.33827403586	-0.624734707445	-1.07193511612	-1.06141029206	-0.748592267177	-1.20354660042	-0.74105156555	-0.558982645544	-1.16805821396	-1.00666792418	0.0733187432837	0.515886172043	1.01245842704	-0.751361668623	0.107332046465	1.23244657488	0.400256421113	0.048596866841	-0.696637277388	-0.985038030021	0.0102651749655	0.0102726652327	1.38744716741	-0.0329951127024	1.80214930428	1.956313983	0.483060325883	1.74654655438	1.74016984027	0.906272904297	1.73227010517
('TOX3', 'Data-Type: Exp')	-0.89662877965	-0.941827657995	0.678437929685	-0.921258515214	-0.664030080665	-0.877900366129	-0.892707418892	-0.897118821774	-0.91931779825	-0.68017860668	-0.894109294272	-0.879627798742	-0.924044179461	-0.863727023829	-0.946856049847	-0.86977406174	1.00422892224	-0.7267756066	1.58712345002	0.616606284536	0.928221546002	1.12443939484	-0.950830305124	1.44322988312	-0.92563442758	-0.909160685587	0.959650104156	0.488548995358	-0.0326503892611	-0.0986982394549	1.85678653284	1.68269531443	0.992452554783	0.63139763957	0.107756575704	0.773471635021	1.83780934445
('SYT13', 'Data-Type: Exp')	-0.596173445625	-0.640665777365	0.563904155347	-0.58377314843	-0.66537728673	-0.491159679751	-0.119785071831	-0.662006151508	-0.742568897141	1.36835151701	-0.430705905129	-0.670748888211	-0.541822559051	-0.625448589123	-0.594803340492	-0.689872285654	-0.619615775297	-0.606189308825	-0.772669486695	-0.832090326089	-0.45009430233	1.19476934562	-0.576045304418	2.26703843098	-0.457907284562	-0.64981729029	-0.559997031828	0.4433952334	1.12241087974	-0.423227837485	1.89186304993	2.3668198612	-0.683058408893	-0.5592048517	0.313847564382	1.54630956739	2.16611862945
('TFF3', 'Data-Type: Exp')	-0.310257463777	-0.497857634793	-0.526799365212	-0.415832896343	-0.591434401712	-0.441937404444	-0.442140992074	-0.414333343406	-0.635695877038	-0.633258206654	-0.372175457441	-0.426653534009	-0.499437456861	-0.684490091922	-0.375155729217	-0.325518464236	-0.469509178458	-0.480295735376	-0.22716052704	-0.723121965704	-0.507419078487	-0.459000648699	-0.397179516109	1.56469043376	-0.544421802801	-0.441068345356	-0.45730109558	-0.0859527749971	2.96638319136	0.610653241193	2.11583084649	2.10616267624	1.14136897163	-0.501511449783	0.18231563099	-0.528768873734	2.7282843196
('SCN3A', 'Data-Type: Exp')	-0.455931016516	-0.387385511761	-0.253167467111	-0.456383350526	-0.392753959893	-0.453866538336	-0.462880621523	-0.415079299366	-0.464800626473	-0.412108543436	-0.436188890578	-0.417508381295	-0.474665854172	-0.447543922999	-0.420436076959	-0.496977510944	-0.485827316612	-0.476565737503	-0.482052500759	-0.401960003332	-0.447137063849	-0.408480212974	-0.479977156904	-0.376079576093	-0.430884429197	-0.496228986692	-0.349007144103	-0.537172458427	1.72879758431	0.445862027507	2.52051168595	2.96632226737	-0.2724306985	-0.143285716605	0.992702858933	0.716930829527	3.26363931984
('FAM3B', 'Data-Type: Exp')	0.502281439998	-0.48637482834	-0.478671715192	-0.416706750262	-0.458566395149	-0.380623846557	0.220465949757	-0.377251745727	-0.387976451196	-0.469537596439	-0.513439499574	-0.509087114785	-0.232154996478	-0.421077182914	-0.575576394152	-0.509531662162	0.112694082195	-0.363825085101	-0.487218803435	-0.404700171534	-0.577421075789	-0.27313552043	-0.498493018856	-0.310757241979	-0.407964460126	-0.392246195767	1.20072568703	-0.143158606379	3.0177266505	-0.547296816732	1.96130160426	2.70935040438	-0.499629559319	-0.430727090612	-0.51246491494	-0.522538472488	2.86360739429
('KLK11', 'Data-Type: Exp')	-0.417107495365	-0.477318394742	-0.494516851766	-0.369911438963	-0.398825101974	-0.60187653814	-0.376435703572	-0.463578754216	-0.354072928168	-0.461464127479	-0.502777587868	-0.365452358379	-0.36589462615	-0.395467344206	-0.33504346084	-0.406727785913	-0.359191607122	-0.337610135225	1.42870899929	-0.397388003382	-0.481799208386	0.64681978666	-0.455584791425	-0.240911058103	-0.363686003928	-0.29859494593	-0.3030763029	1.26235600822	0.149915103035	-0.454951816053	2.82605728112	2.56795002741	-0.540939211232	-0.414575050549	-0.588851371961	-0.329619432393	3.4714422306
('CALCA', 'Data-Type: Exp')	-0.352160571473	-0.329220332879	-0.308889682808	-0.113024014486	-0.352190615211	-0.262822091112	-0.173943754313	-0.234670054636	-0.325201324096	-0.232726699175	-0.35105316984	-0.298287932949	-0.283063137053	-0.203969571278	-0.252060107985	0.180722570309	-0.316255669398	-0.30622685889	-0.313527487173	-0.327803006372	-0.308284591387	-0.345873524028	-0.320794382137	-0.267591666257	-0.25521417337	-0.215600187385	-0.341943592292	-0.137732089862	-0.242538351438	-0.280853604618	1.74144045899	2.47597506049	-0.329657284785	-0.248720509342	-0.373678212729	-0.297191072978	4.90463123396
('CALCB', 'Data-Type: Exp')	-0.55495805025	-0.599331399112	-0.565886399989	-0.364254613721	-0.338557058382	-0.534127296799	-0.626694341979	-0.569364940723	-0.583375335396	-0.542514182084	-0.489290668363	-0.53488242673	-0.550745939702	-0.3768856868	-0.611797353251	-0.559407847935	-0.609961588216	-0.506853749536	-0.708777386161	-0.64194996484	-0.675294525371	-0.478341810221	-0.591634963409	-0.566263439098	0.912004365222	-0.458167851536	-0.429205253201	1.08990898045	0.00812330326836	1.90919393002	2.46681163452	2.47419308218	-0.488515555885	0.714348054077	1.11696640069	1.28537983199	2.58011004628
('PCSK1', 'Data-Type: Exp')	-0.553199856833	-0.623347622081	-0.327432550979	-0.5216468105	-0.661728071569	-0.52233382122	-0.590452020448	-0.457657418336	-0.467005109453	-0.636335645902	-0.502597808788	-0.648435125869	-0.60985164486	-0.53156988246	-0.685479388203	0.306291759664	-0.583383751485	-0.506058334978	-0.507227077316	-0.650069866754	-0.563760118125	-0.571547238544	0.642437788955	-0.600686757032	-0.607800352219	-0.598903301176	-0.588374880621	1.26726991831	0.548832016447	0.817887740411	1.36494006722	2.59287545798	2.01801905065	-0.57152476273	0.576733492169	1.52988332474	3.02323860193
('HMP19', 'Data-Type: Exp')	-0.358708798962	-0.441383462227	-0.393986652197	-0.509555018564	-0.511803877638	-0.26965227668	-0.465490342171	-0.371589359273	-0.259981804227	-0.419120514271	-0.54295961098	-0.499995711841	-0.321137620361	-0.379044558894	-0.556383700756	-0.481417316541	-0.522405303952	-0.270072341228	-0.463778389923	-0.358219669748	-0.541974729913	-0.279192188531	-0.427465985827	-0.434290615582	-0.385266055431	-0.358270285634	-0.365245343909	-0.496393469131	0.838456238748	-0.34919301244	1.08275925137	2.34762185367	1.57841413002	3.05506778969	-0.214591653891	-0.0486391941425	3.39488960137
('PROM1', 'Data-Type: Exp')	-0.399094125484	-0.438106968065	-0.494556889754	-0.553957807556	-0.210450443857	-0.579838683047	-0.320474940055	-0.506055527604	-0.447925168021	-0.524262850396	-0.476663510035	-0.475914929455	-0.441873597222	-0.377035584274	-0.433156433103	-0.434606485609	-0.438566707264	-0.465701291893	-0.414737293298	-0.541049348678	-0.473828394333	1.80147213513	-0.423531481785	-0.419425120147	-0.464672122543	-0.502425066527	-0.48545254064	-0.446985745814	-0.519621100625	0.545244918439	2.29035336608	2.30314835156	1.88066969103	2.19731205539	-0.471691655828	-0.509912935481	2.67337423076
('ASCL1', 'Data-Type: Exp')	-0.384728983239	-0.401707942886	-0.405686721651	-0.346596613764	-0.41195086656	-0.400801395318	-0.374842067558	-0.370845431402	-0.343318072706	-0.320500885929	-0.202801299943	-0.352433701059	-0.346804443403	-0.335333159173	-0.352017281891	-0.361159126415	-0.408786688796	-0.3284417259	-0.369859855379	-0.383972893691	-0.356778746318	-0.3486581926	-0.395278142177	-0.329643110398	-0.397626579108	-0.312574863793	-0.363444872505	-0.336452095714	-0.37132948069	-0.455756567253	2.77472417155	3.07991838759	1.96866812335	0.51173865728	-0.276969505163	-0.417678529841	3.22973050245
('GRP', 'Data-Type: Exp')	-0.320781678696	-0.356178017109	-0.376990774527	-0.336925139233	-0.329448059177	-0.336293603471	-0.275488981858	-0.407911896099	-0.386462432048	-0.280298926442	-0.348948794156	-0.354229288038	-0.379764429951	-0.28063916978	-0.286155110674	-0.379937137056	-0.34714312586	-0.396419462032	-0.431428674538	-0.373743812008	-0.330592545382	-0.264586027131	-0.365767915223	-0.369856006158	-0.358175697097	-0.331819420804	-0.249149252354	-0.390063771621	-0.310014545526	-0.361903895382	3.00585673006	3.12678617606	2.13546462941	-0.311269688379	-0.244960846514	-0.351244661061	2.95648524986
('NKAIN2', 'Data-Type: Exp')	-0.356089795445	-0.422705270521	-0.528266587443	-0.393026455481	-0.255260000795	-0.419235180043	-0.380177492782	0.33034587288	0.407819577573	-0.446269485194	-0.475772460792	-0.581084719883	-0.478696584219	-0.245658014267	-0.491983127691	-0.371863458094	-0.50958609705	-0.413584103973	-0.547008765771	-0.61463488524	-0.425313459476	-0.304326123129	-0.44512105186	-0.545315518431	-0.524905459766	-0.397804099573	-0.318967495082	0.0234357124244	-0.485724396635	0.934483494076	2.50051243892	3.18804926571	2.79588291986	-0.338384781558	-0.585477246773	-0.101855942832	2.22356877836
('DDC', 'Data-Type: Exp')	-0.380031539443	-0.570373067268	-0.0122124381494	-0.408957894192	-0.466755344646	-0.430756270959	-0.478396144471	-0.487947187632	-0.509039915191	-0.122857269072	1.74153372217	-0.541530916776	-0.577706731688	-0.474071027948	-0.582210343691	-0.579857010162	-0.529143681306	-0.619944375903	-0.569860824711	-0.558874362125	-0.356881947506	0.304520993594	-0.48676745092	0.0192233788529	-0.528574425451	-0.577558497112	0.3903207448	-0.608394358791	-0.479922785175	-0.516135439449	2.49302600733	2.64379109628	2.49706956587	0.138952621017	0.167699164594	-0.497257020683	2.55588097591
('RASSF6', 'Data-Type: Exp')	-0.540177245964	-0.667246138336	0.433569754528	-0.514743200036	0.271512963724	-0.442942528071	-0.397997036588	-0.745581053476	-0.786494367205	0.125847074009	1.19709661232	-0.764676292391	-0.721562914386	-0.688502836852	-0.723854664761	-0.6891816357	-0.337440378002	-0.403836797766	-0.212378124404	-0.58539618722	0.0783279376057	0.876701947622	0.0849993077984	-0.590111587273	-0.616961942171	-0.650277373537	0.449017656032	-0.102930254966	2.27123747985	-0.680159401725	2.67260142654	2.65640757014	1.50843687248	-0.671660743639	-0.821854237755	-0.834974197002	1.56518453658
('FOXA2', 'Data-Type: Exp')	0.206092406218	0.762163042355	-0.586698865731	-0.602305273394	-0.554731693797	-0.567624735366	-0.520691834645	-0.682748272955	-0.685962152176	1.73061786694	-0.0256777298547	-0.644441635966	-0.33457765621	-0.590519761975	-0.695965792716	-0.587159646835	0.538505964712	-0.364770131103	-0.667359287754	1.37943534209	-0.568521465059	-0.311755471645	0.471510047712	-0.656627226786	-0.672334068175	-0.549745324869	-0.666345569325	0.0297804490382	-0.277917583612	-0.69141426871	1.91445959437	2.44425908558	2.57297097515	-0.359427277633	-0.762439123242	-0.680081812723	2.25804888809
('LOC100505946', 'Data-Type: Exp')	0.62843268395	-0.720512671166	-0.451581729192	-0.756884642086	-0.685205475293	-0.731027518675	-0.459303546091	0.525319640906	-0.702925007576	0.4122993806	0.158250466935	-0.857242922297	-0.763675104026	-0.777843490003	-0.793986803566	-0.701778008521	-0.656188157464	0.947810899037	-0.702699537969	1.53750493593	-0.215544010329	-0.206144099682	1.17412498254	-0.801370416055	-0.562976643228	-0.862557489152	-0.885991848554	1.86369740104	1.04049442137	0.0286431937016	1.40203803858	2.88092059723	0.988197366648	-0.699122535057	-0.76621835982	-0.713135264263	1.88618127159
('SLC16A10', 'Data-Type: Exp')	-0.805925885847	-0.924820136902	-0.679015679324	-0.790575603778	0.897142581433	-0.873851906447	-0.806422338871	0.268080933289	-0.76723038313	-0.737557374508	-0.802468323423	-0.563906740573	0.241337224719	-0.12381760723	-0.731874861859	-0.695721266789	-0.659924958851	-0.71418545673	-0.679973935905	-0.600397741932	-0.563973199388	0.0528310576678	-0.805143148699	-0.626209891051	-0.743919243927	-0.792788625497	0.973002762038	0.260526781378	1.69832801485	2.2980336118	1.79447460657	1.06898065061	-0.177180627102	1.28040715631	2.07127897696	1.76831880289	0.994141777254
('EBF1', 'Data-Type: Exp')	-0.557070053993	-0.621703097536	-0.580500263522	-0.632162711168	0.461903312235	-0.258159664981	-0.575219550816	0.891869650694	-0.502114192106	-0.0659615223371	-0.617072067742	-0.596196152673	-0.485924431443	-0.388794867399	-0.5905284427	-0.333405321075	-0.571651638514	-0.59670071161	-0.581162321346	-0.429008833396	-0.522440548556	-0.547253373321	-0.531667733391	-0.521894364913	-0.595557157186	-0.578745838412	-0.62218121916	-0.585216230217	2.16340992072	2.88473007656	1.98743978847	1.00940657062	-0.420061209087	1.37051945784	2.01199274007	1.75940164894	-0.632319647559
('KIAA1211', 'Data-Type: Exp')	-0.808679012145	-1.04499098044	-0.753557461297	-0.485393765922	0.879062694131	-1.09492097462	-0.529570633091	0.122412537882	-0.0457254691191	-0.783827969158	-0.474291299638	-0.364841635196	0.235319281398	-0.0906245168833	-0.809489980801	-0.793116218254	-0.988288775899	-1.05439459746	-0.883284735309	0.96482347778	-0.721191102781	-0.350787672806	-0.787152714435	-0.650325223216	-0.974856329934	-0.84260962401	0.279071436252	0.19606421354	1.72964552878	1.89913797786	1.14938048965	1.41668627746	1.96098932438	0.954428488336	1.66151680981	2.03304847024	-0.149666315098
('RTN1', 'Data-Type: Exp')	0.329650225226	-0.719721313798	-0.227779316396	-0.705200615578	0.558557896789	-0.534302926118	-0.625924313039	1.48382852067	-0.634841020194	-0.737053413726	-0.721294583949	-0.622649221655	0.46522737272	-0.29854442251	-0.684450938108	-0.688726567993	-0.724609041924	-0.689210811906	-0.72351722867	-0.7386535089	-0.656057174355	-0.631750568576	-0.672783446827	-0.65988095938	-0.669910034027	-0.692799442513	-0.744241474626	-0.379845491682	0.200280457614	1.99337504875	1.50606193543	1.58478118328	1.27465535625	2.41495292187	1.85244613508	1.82768350392	-0.307752721143
('POU4F1', 'Data-Type: Exp')	-0.332173463101	-0.770847890026	-0.715331527683	-0.709786425125	-0.746467619435	-0.478243168285	-0.672811499461	0.1610094356	-0.475595040926	-0.344101683205	-0.755432959431	-0.676706706749	-0.0275570038312	-0.2002358154	-0.087777044871	-0.752755856639	-0.806085994121	-0.793821999877	-0.782793154502	0.397847810866	0.807069561908	-0.436780459311	-0.366049721824	-0.889622168756	-0.584752316479	-0.190346102261	-0.216427969386	-0.634684374207	1.83985116297	2.9155669705	1.67353899272	2.51065801388	-0.177753719772	-0.356598049062	0.953764227422	1.91664912896	0.805584428907
('SYT4', 'Data-Type: Exp')	-0.511349006419	-0.59051773424	-0.576626589246	-0.490372973085	-0.472413894335	-0.544584833992	-0.480068933321	-0.571177939936	-0.221662706986	-0.418955716589	-0.497009028883	-0.56154581582	-0.526068047479	-0.483928893186	-0.535679729717	-0.590860357893	-0.547747992444	-0.57467794499	-0.506332302883	-0.544736370523	-0.519482207599	-0.495004391656	-0.553457497895	-0.487741747854	-0.472740964386	-0.549425115231	-0.463322591214	-0.499366955091	-0.478454913723	1.22997505433	1.76040935247	1.83249141439	2.37951918494	1.35824472913	1.93261795561	2.20119046123	2.07086504451
('ELAVL4', 'Data-Type: Exp')	-0.539675619057	-0.616582724233	-0.626700186514	-0.478510306546	0.574760486849	-0.487637610357	-0.668455021196	-0.476782052372	-0.560025678326	-0.530559828717	-0.550074750173	-0.628941201326	-0.40750097668	-0.215730965746	-0.636324625537	-0.556322863945	-0.565928799176	-0.476968323878	-0.567375384516	-0.511445411561	-0.491378254712	-0.477434619437	-0.522983965069	-0.598327294221	-0.546544226655	-0.401143896133	-0.508371726108	-0.569887377082	-0.56452004381	1.68356609444	2.05519090784	2.12930065085	2.27899221634	1.80673309086	2.42906208158	1.04564663096	0.778881573359
('SOX11', 'Data-Type: Exp')	-0.536108752603	-0.583087951672	-0.567406093588	-0.550026377603	-0.581594510089	-0.480082327717	-0.499507649837	-0.493839786518	-0.526922523688	-0.569538276047	-0.546950513217	-0.537699352059	-0.525217451093	-0.291786038557	-0.57630132986	-0.534436386618	-0.543575960514	-0.489330122017	1.37450950264	-0.570401634385	-0.626700293711	-0.550080728295	-0.561138929718	-0.540583305595	-0.552266299487	-0.502913466212	-0.491566196064	-0.576630800869	-0.535563321764	1.60996054841	2.26794686059	2.24749801393	1.24008052105	2.25121790997	2.28301883657	0.994493311697	0.672530874555
