	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('MATR3 phospho T150', 'Data-Type: phospho')	-0.894282194054	-0.087309349883	-0.598654483035	-0.536737543714	-0.26272988662	-0.0617976680375	-0.816648516333	-0.15419080398	-1.09844916431	-0.96764207344	-0.615664222754	-1.43850059078	-0.78083215788	-0.795494154927	-0.365132387175	0.502464934081	-0.477584482588	0.992052226077	-0.0195884455096	0.134117842992	-0.595293805595	-1.70599038028	-0.440570079738	-0.322640107744	0.628947565751	0.369047890703	-0.328355091834	-0.632155663682	2.29676585641	2.39997692733	1.8844395593	2.30176503389	0.586249185334	0.671451905773	-0.193297233863	0.74782773171	0.674433828399
('TMEM163 phospho T16', 'Data-Type: phospho')	0.0	0.0	0.0	0.0	0.0972312300534	-0.11625016933	-0.536628531089	-1.2042985606	-0.569969172243	0.074556377029	-0.477707794315	-0.957450211171	-0.477707794315	-0.477707794315	-0.957450211171	0.395472008158	0.0507203393132	-0.773857831021	1.09204125546	1.47904039267	-0.918407398013	-0.72805258035	-0.190716669973	-2.16997375698	-0.369053378358	-0.569969172243	-0.743165269351	-0.397594014256	0.261714250732	0.726263454344	0.823024978318	2.62560415046	0.958624819564	0.93661304356	1.72715159906	1.7070352501	-0.319132839738
('LMNB1 phospho T76', 'Data-Type: phospho')	-0.870186900297	0.349824936578	-0.208365028737	-0.0392688339598	-0.0430410961075	-0.284136722158	0.184313173839	0.115529749995	-1.28554677491	0.0662194798317	-0.719891470043	0.175758681851	-0.495993554049	-2.42752881441	-0.721789412087	-0.15380421254	0.0	0.0	0.0	0.455295417352	-0.3563029632	-1.1940750355	-0.395800809553	-1.40133086078	0.0	0.0	-1.01525700222	-0.0552430134775	0.0447867656516	0.600268687931	1.79935792819	2.37921079261	0.800408961403	1.62776452874	1.36220530154	1.22666389944	0.479954199075
('NFIA phospho S280', 'Data-Type: phospho')	-0.0821575872726	-0.813225748505	-0.478455869133	1.14639308834	-0.210204466304	0.790132735934	-0.0123865336283	0.1875759851	-0.210204466304	-0.579129981473	-0.0462266109141	-0.668050700201	0.25910993989	-0.0355870141206	-0.668050700201	0.469010483902	0.666672296757	0.176971043365	-0.917599769115	0.0176209429626	-0.337289502363	-2.18187549285	0.114335123412	-1.66125446381	-0.597608269052	-0.280322289119	-0.797074659943	0.378999676733	0.0	0.0	3.22393901651	1.56719632864	0.0	0.0	0.0	1.57874746276	0.0
('CEP128 phospho S331', 'Data-Type: phospho')	0.0312538283826	-1.45692367795	-0.573544820071	-0.0273450630449	-0.401346261846	0.659356801293	-0.374835441407	-0.374835441407	-0.964630404047	0.76141778049	-0.101740745218	-1.01141555355	0.378789688703	-0.340746742679	-0.101740745218	-0.310252671567	-0.192249461276	0.00818718802378	-0.895735488204	-0.0849705083204	-0.387802283018	0.256912037384	0.76141778049	-0.877315019361	-0.573544820071	-1.65666751889	-1.09115603169	0.799882679836	0.0	0.0	2.67072569112	2.27943088068	0.0	0.0	1.48952797895	1.70189636349	0.0
('HNRNPAB Rme1 R248', 'Data-Type: Rme1')	0.591373577747	-0.961879994987	0.102946781658	-0.327745266964	-1.19705256281	-1.66213156298	-0.699459395223	0.0	-0.920497272973	-1.49247543182	-0.516541074118	-1.02311357723	-0.2772826001	-0.370831508343	-1.00036474261	-0.666785799257	1.17883526857	0.335470886274	-0.120894562502	-0.100534628803	0.0	0.0	0.0	-0.0114458413213	0.169021256591	0.758404613546	-1.51033564883	0.0	0.634370093059	1.38230353847	1.48648676137	1.67069074668	1.3133365429	1.34133088614	-0.639967395785	1.23551388586	1.2992540278
('ALYREF Rme1 R204', 'Data-Type: Rme1')	-1.31410208132	-1.21436691489	-0.658493613484	0.272947842663	-0.543633048237	-1.34686719446	-0.654545146842	0.253156369863	-1.11367612976	-0.57193261882	-1.16830233677	-1.44918011349	0.815350874009	-0.2954569785	-0.170533425106	-0.206404375384	1.71321101314	-1.48722533396	-0.832455647884	0.0578116501021	0.761000798062	-0.430410945175	0.589076283898	1.15923257471	0.933797234587	0.695082540364	-0.604377473411	-0.32485381502	0.192980468439	1.04332724126	0.676681836935	1.53986022111	1.09713553341	-0.958350565588	-0.32485381502	2.07453113867	1.7948379519
('RBM14 phospho T206', 'Data-Type: phospho')	-1.85251088819	-0.782329622553	-1.70408785091	-0.194097752481	0.105130754417	-1.16081736875	-1.8377385936	0.1929741388	-0.178258231407	0.335789045348	-1.65135298343	-0.194097752481	0.463478021222	0.105130754417	-0.101942417557	0.986198061624	-0.14173646269	-0.59459585659	-0.666706087971	0.222682170639	0.143455250357	-0.114313777341	0.619298858881	0.598352694371	-0.461518577264	-0.120738712152	-1.5900338808	-0.616933276282	0.796226825684	1.67711600084	2.3262009282	1.5406840047	1.15885525692	1.00323347889	0.301042488571	1.28950318975	0.0984581688191
('EEA1 phospho S18', 'Data-Type: phospho')	-0.141926297778	-1.04414835382	-2.59527713028	0.370331185792	-0.680106690426	-0.615132509868	-1.96508880461	0.386180684793	-0.0853473770757	0.665804653459	-0.787045889027	-0.198501485446	0.0	0.0	0.0	0.0	0.454206570066	-0.837180199428	-0.399937147211	0.322971320576	0.248554920297	0.522836779512	0.263771139349	0.783178300916	-0.656104966856	-0.703118970397	-1.48391321638	0.277599277121	-0.122792126869	0.625907227786	0.0	2.18555943901	0.53292713086	0.542973397776	1.01038551166	1.51380261275	1.60863101374
('PAK4 phospho S474', 'Data-Type: phospho')	-0.796082703885	0.133866362921	-1.11672235305	-0.835897218393	-2.1305233365	-0.99733496354	-1.79452205554	0.457752531645	-0.879196839891	-1.18217687571	-0.97509646847	-0.579609505828	0.130873943057	-0.348388826355	1.6665184008	0.978918745167	-0.319211908015	-0.360154986006	-0.475323471341	-1.12863738505	0.444841560507	1.20485456704	0.545107789754	-0.466126924271	-0.902925883053	0.657466642019	-0.0609014795463	0.579522047549	0.461362460767	1.52796336732	-0.107796699462	0.247433469571	1.32551335584	0.850516287853	1.81034734578	0.839138926927	1.59463207939
('STK11 phospho S31', 'Data-Type: phospho')	1.43294848516	-0.170662826653	0.737754960359	-0.656995055499	0.641945622458	0.0641124282829	0.0161410206892	0.119996771264	-0.976952595404	-1.00458101361	-0.414442352647	-1.98969534853	0.154783660404	0.675596574331	-0.355779814584	-0.0229194213978	0.329592124579	-1.34115006145	-0.734072205048	-0.866888620817	-1.08830450562	-1.29024834631	-0.316071873121	-1.80539110725	-0.837517635714	0.40016836376	0.371902131644	-0.523483628798	0.203728186177	-0.215403270346	0.359734735153	1.88381250538	1.1931964517	1.21417649748	1.07032018527	1.46839889963	2.27225007908
('FAF1 phospho T580', 'Data-Type: phospho')	0.43156610827	0.237128527703	-0.314385534404	0.20792924418	-0.952481089631	-0.843406807707	-0.482483430302	0.235700252714	-0.616944423742	-0.420123402479	-0.37154265359	-0.456282954003	-0.0544390251861	-0.937858414882	-0.499153551398	-0.0872041851	1.19710595103	-0.332954415047	-1.33507313193	-0.376309404043	-0.629752010497	-1.64931968373	-0.261566659657	-1.84573796149	-0.137096287114	-0.0256298543326	-0.10422987166	-0.586600752869	0.0926514910343	0.823434873371	-0.569440443949	1.97916738689	1.76575362472	1.63527258607	0.949050745272	1.84082827364	2.49442688385
('RNF34 phospho S169', 'Data-Type: phospho')	0.901878046717	-0.735886080925	-0.246296534481	-1.0109737922	0.139382318308	0.0271821794294	-0.18073888178	-0.742748900144	-0.313022710757	-0.134869701456	-0.783866003085	-0.775823420384	0.0	0.0	0.0	0.0	-0.154211612835	-0.788857727917	-1.42090989531	-1.26890683341	0.227504005513	0.378133481889	-0.06901170709	-0.641332970169	0.296186949637	-0.220333941251	-0.373481393407	-1.69998001618	0.137196340547	0.462836606877	0.0	0.940377442991	0.0675875310338	1.71795810499	1.29871877867	1.99246946731	2.97384086886
('ULK1 phospho S556', 'Data-Type: phospho')	2.12960980518	-0.396165948794	0.588082297712	-1.82438951586	-0.252428776671	-0.577795231969	0.0218815902375	-0.165764376213	-0.940350481541	-0.627001497899	-0.634196899979	-0.829537501326	0.491478240487	-0.14789916725	0.672813243754	-0.455593218913	0.817663517875	-1.10421024003	-0.0291378636236	0.111321240952	0.157939353529	-0.312683881571	-1.39116566888	-1.03462289736	-0.356053007963	0.322430589171	0.698293891509	-2.94122176356	0.540012805332	0.831866127638	0.496439446055	1.82980389083	0.65043779336	0.403169451173	0.39806176259	1.66281733381	1.19609555822
('HIPK1 phospho Y352', 'Data-Type: phospho')	-0.102740541121	-0.741770013976	-1.2382386497	-0.0833939540914	0.0090712831483	0.394371729706	-0.556013404881	-0.0699188794497	0.12689450125	-1.19800831734	-0.77643327586	-0.49055946559	-0.308953809387	-0.479299428138	-0.497270395332	-0.431671796205	0.112491473189	0.742613496915	-0.449316789289	-0.45109779011	-0.561721884971	-0.223821666506	-0.773142717225	-0.176857311154	0.402670398781	-0.251732815871	-0.0758751880079	-2.02230311435	0.950865528434	1.00310203223	-0.623909645349	0.581531064039	2.38770718797	0.123121573645	1.18317377668	0.884926282243	3.68151052567
('DNPEP phospho S109', 'Data-Type: phospho')	1.92054959612	-0.38065826529	-0.0766828758773	-2.26352889415	-0.306782805187	-0.411775788872	-0.948326279272	-0.821810811777	-0.193620112135	0.225876603282	-1.12640046979	-0.38065826529	0.0	0.0	0.0	0.0	0.591874141717	-0.730043441888	-0.535044654536	0.295434430609	-0.519652679542	-0.236509962369	0.036863217258	-0.218027872012	-0.389601940385	-0.646066161325	0.036863217258	-0.00813395930798	-0.720873780634	3.01537168171	0.0	0.036863217258	0.872252072736	1.22839416421	0.0	1.53850468425	1.11535199322
('PRKACA phospho T202', 'Data-Type: phospho')	0.26108191979	-0.165138517626	-0.0154558146584	0.0576465114767	0.0	0.0	0.0	-3.20060052878	-0.303152667007	-0.0183256107033	-0.264836110805	-0.203786370991	-0.0128904756718	-0.585035046401	0.323412010277	-0.0511471240883	0.0187472050353	0.398058326489	-0.0293380114662	-0.652080050613	-1.63869981478	-0.879864645354	-1.16135684691	0.173676169814	-0.203786370991	-0.193138077288	0.0	-1.75817981986	0.663698378809	0.716130027825	0.743819540642	0.920342951589	1.21976809256	1.46691296513	1.49246170685	1.5807296685	1.30032642921
('DYRK1A phospho Y321', 'Data-Type: phospho')	-0.539089863839	0.295553634916	-0.893484746923	-0.221415153717	-1.25873512228	0.301147262483	-0.72858766674	-1.19051012276	-0.0745036185353	0.423232845405	-0.702307059973	0.0405033560579	-1.16393363523	-1.009480121	0.0229431204262	-1.13426845326	-0.397153722014	0.105265799545	-0.0745036185353	-0.183030560324	-1.11660224447	-1.18466653455	-1.10353509191	-0.149796168491	-0.445214125451	0.28871429715	0.00131904856063	-0.581404664464	1.24825784903	0.330862821177	0.308973336009	1.42043595832	1.24444604199	2.24909583442	2.30171143806	1.91866893324	1.65109071768
('CIT phospho T709', 'Data-Type: phospho')	0.222887673009	-0.794438338277	-0.287921975978	-0.61528112058	0.482913489533	1.17254861529	1.1420864714	-1.43804953926	-0.972836692439	1.19050184226	-0.760904249888	-1.16239081899	-1.07437681166	-1.34085938144	0.0108062253105	-0.665578694687	0.0	0.0	0.0	0.306707755926	-1.03305545803	-0.156232570643	-1.28155561115	-0.645989804541	0.0	0.0	0.343294731507	-0.794438338277	1.19050184226	1.48127843838	-0.538378917012	-0.365020817015	1.85628117371	1.04337376713	1.22487916591	1.66459908015	0.594648868078
('PFN2 phospho S92', 'Data-Type: phospho')	-0.452590858553	-0.83469485593	-0.0127877624932	-0.558890164779	-0.750309617881	0.186135229506	0.657794993007	-1.41232460406	0.300944201068	0.631056184096	-0.317500020555	-0.931421425785	0.0	0.0	0.0	0.0	-0.0743475563707	-1.2831752446	-0.140776727684	0.582285963335	-0.667287869672	-1.32197185207	-0.637559041968	-0.126416559279	-0.937732558937	-0.78493746239	0.383901758311	-0.232020341416	0.446449553375	-0.213052679286	0.0	0.69217644213	1.54202544067	3.11283119042	0.0	1.2492393414	1.90495690639
('FXYD3 phospho T76', 'Data-Type: phospho')	-0.177474347962	-0.660104330455	-0.314498581225	0.044160867665	-0.0493261818031	1.96501231507	-0.819785938667	-0.83839110591	-0.218264827188	-0.172139892312	-0.314498581225	-0.136618336321	-1.58812120665	-2.29327421838	-1.50316361878	-0.503623884191	-0.414979019148	-0.47366573258	1.50062361412	1.25809996852	-0.689139189661	-0.689139189661	-0.108247535742	-0.395632678649	0.787343861463	-0.127123462661	-0.281724537851	-0.82963487833	1.00830548062	0.906159633663	-0.32127459296	1.47842192611	0.213859451595	2.71827415641	0.687045898856	0.713412238525	0.639126455712
('PKP4 phospho S438', 'Data-Type: phospho')	1.03659481667	2.25773355194	-0.802658248015	-1.10683878912	0.271314086345	1.20269097193	-0.288003817189	-0.455350999708	0.122420900449	-1.35105881886	0.980006186599	1.12773122667	-0.695941652466	-2.06874384618	-0.243375576987	0.250647293622	0.731526353409	-1.57706569698	-0.162847977234	-0.361291033323	-0.475312301259	-0.909892954273	-1.25681304139	-0.184810554363	-0.520215953937	-0.191192909695	-0.936119361536	-0.740530259846	-0.153059625124	0.502443537343	0.192016892353	2.00633178914	0.496043400165	0.102808137691	0.297751762289	0.854155976048	2.04890653483
('PKP4 phospho S395', 'Data-Type: phospho')	-0.78039011594	1.40586738245	-1.00185971052	-0.828861755281	0.0	0.0	0.0	-1.42111833431	0.0620889542245	-0.462489212809	0.520772181266	0.529687388279	-0.468646693579	-1.83586188196	-1.24066131732	1.12366877767	-0.289204406746	-1.21431149537	0.547096128695	0.0160945194027	-0.186041729863	-0.892521135971	-0.425980721369	-1.37513445119	-0.139782690846	-0.061671057893	0.0	-1.11095235053	0.423114219222	1.86706724731	0.430884354899	1.65236987598	1.05614499949	0.955037767739	0.889778126411	0.589732810424	1.66608432804
('RAPGEF5 phospho T207', 'Data-Type: phospho')	-0.350550745185	0.206159753012	-1.09861446903	-0.963777192173	0.43604567123	1.31847792457	-1.28347721224	0.0	0.928962642113	-0.821297898647	-0.439660541036	-0.203932414555	-0.11783262249	-0.122101848306	-0.520450702343	0.951009475305	-0.909865406131	0.515753970541	-0.134125355419	-0.55529756492	0.0	0.0	0.0	-0.976261291234	-1.74115565095	-0.249775695609	-1.94248321373	0.0	-0.59655462247	1.14360238254	-0.350550745185	1.53358051433	1.30099562141	1.25469326023	1.09912343516	1.92616080301	0.763199738213
('PRPSAP2 phospho S198', 'Data-Type: phospho')	0.185083004952	0.916928542803	0.687172168227	-1.0943587214	-1.95629716872	0.0185155420179	-1.52483087621	-0.848046611	0.0263127890606	0.715814961629	-1.05879859026	-1.16796814321	-0.424723683846	0.288329178673	-1.03311330182	-0.373827666746	0.266340565546	-0.725003067223	-1.24052008549	-0.389004661381	-0.705537195004	-0.296376130345	-0.815257739453	0.975438291007	0.436526678817	0.546515427549	1.61604032056	0.4461928504	-0.220664858651	-0.137277994567	-0.766312507342	-0.105948491083	2.14698725475	0.899918852417	2.27493649028	0.9989393973	1.43787517775
('PRPF4B phospho Y849', 'Data-Type: phospho')	-0.183420014545	0.949531281661	0.82166914156	0.114680411913	-0.601080031155	-0.655536833313	-1.33496599976	-0.399495327863	0.477890333571	0.246040982425	-1.70417227106	-0.885390795615	-0.0938217934825	-0.552748470315	-1.1497513652	-1.73877129304	-1.14565978827	-0.944203065508	0.112379848352	-0.0995300318455	-0.831452221514	2.12822169143	-0.168087199982	-0.0910970817007	-0.793549672801	0.852046828986	0.268791224965	-0.5700133629	-0.509747069799	0.157849432289	0.128362561457	0.593844641123	1.20835778099	0.846047595514	1.66178004267	2.50485537307	1.38014451769
('ILF2 Rme1 R16', 'Data-Type: Rme1')	0.638647053821	-0.0319791213036	-0.733489463413	-1.58497514809	-2.07980191369	-0.488139629595	-0.365301407529	-0.598000975995	0.541049489179	-0.925567450861	-1.8684758759	-1.12566163864	0.0	0.0	0.0	0.0	-0.740050743439	-0.27322149504	-0.0924323399469	0.646002197017	0.7768934172	0.955509145207	-0.121575341756	0.226372369214	0.160116958057	0.485882611937	1.79880162096	-0.837013282803	0.868159639641	0.19201514329	0.0	-0.410575793119	2.33071355961	0.950747725438	0.0	0.84403606911	0.861314621447
('CHD7 phospho T2554', 'Data-Type: phospho')	0.0	0.0	0.0	0.0	-0.724023481631	-0.245978106991	-0.138274399373	-0.305674900913	-0.157239913619	0.0607333398592	-1.21615744107	-0.398295231936	0.170106347958	-1.56143396869	-0.159478378966	-1.27921331074	-0.413447409269	1.11272183414	-0.86234692036	-0.101304730817	-0.394423866416	-0.7219302728	-0.878496774098	-0.457434485063	0.00931324686297	1.67346526171	1.09168752016	-1.30321255385	0.333966245969	0.142200139695	1.5300692695	0.167843505668	3.10364329782	1.93317971528	-0.204717712047	-0.0828630170048	0.277017151025
('CHD7 phospho T2551', 'Data-Type: phospho')	-1.82389367719	0.366746585729	0.162609978075	0.682261888675	-0.500034632268	-0.558766215945	0.164937811775	0.0	-0.0445411140084	0.32726708814	-1.14953666832	-0.271359518313	0.0867838691369	-2.11568306701	-0.64888211836	-1.37469806769	-0.65753972761	0.810912584977	-1.2728538253	-0.581229507148	0.0	0.0	0.0	0.207413712086	-0.179845810584	1.41960570212	1.49425550948	0.0	-0.046341436517	-0.179845810584	1.10070577961	0.211918234704	2.59541743256	1.65945716908	0.0619004567473	0.0523066197974	0.00055077415178
('ENSA AcK K114', 'Data-Type: AcK')	-0.672846700546	-0.61523915977	-0.06271639341	1.03688389079	-0.415195117582	0.29439201881	0.356347554995	-0.30374721795	0.698062574807	0.855086274094	0.0323114412816	0.219984865085	-1.64830591219	-1.09371813738	-1.13097400203	-0.914839616469	-1.67807175896	0.0445096578475	0.453758681464	1.86739913467	0.0425404092746	-0.787811654499	0.0921191172188	0.441648430386	-1.29763714903	-1.13097400203	0.356347554995	-0.036925749315	-0.220097647052	-1.06811758497	-0.324261577952	2.46441158535	2.46967622676	0.0989209317653	0.41202547222	1.46590838327	-0.300854823955
('PCNXL3 Rme1 R274', 'Data-Type: Rme1')	-0.514602244417	-1.4349372188	-1.02500492498	0.180445028445	-0.509999922583	0.798669940871	0.222066477972	-0.0761520780716	0.0	0.0	0.0	0.0	-1.38808518846	-1.32911307322	-0.423511062952	-0.60985285315	-0.788016688175	-1.08615095646	-0.211354291676	1.36896021894	-0.0512268670233	0.522144706799	0.306376823126	1.78058951926	-0.99510330152	-1.16603204616	0.70205532371	0.275807197505	0.218315688381	0.21629996312	-0.468470168741	1.78472795139	0.356556552064	0.405673663193	0.0	2.90262158246	0.0363022491559
('HIST1H1E AcK K106', 'Data-Type: AcK')	0.674300633118	0.890066858773	0.818521267936	1.8204624533	0.469385979253	0.148074895928	0.819993552247	-1.045373409	-0.609282073865	-0.313449072213	-0.90376230239	-0.641816369027	-1.21263707886	-1.09345791335	-1.11829220134	-1.17910951578	-1.02413361273	-1.14450446953	-0.641816369027	0.131033273038	-0.628516435985	-0.766732231221	-0.257237845096	0.826293671843	-1.045373409	-1.22296331939	0.861910303032	-0.675044633156	0.129859960693	0.479902822774	-0.573153749	1.2546370245	2.38219446276	0.995086255322	0.530373339591	1.78633170514	1.0782275507
('TAGLN Rme1 R183', 'Data-Type: Rme1')	0.195078006188	1.28817310749	-0.305745760933	0.353539578655	0.592809968821	-0.106106822749	-0.3665437856	-0.474373084741	0.0	0.0	0.0	0.0	-1.29715608516	-0.726825029822	-0.703638156772	-1.45642652319	-1.52935244457	-1.69656545539	-0.726825029822	0.0485651136333	0.300716997627	0.208448213409	0.722098473165	1.86189635712	-1.52935244457	-1.76876376327	0.513272415584	0.369419878072	-0.0494927112801	-0.12807633772	0.226408897722	1.74679376138	0.961937699685	0.883703320331	1.17203911085	1.60112801433	-0.180785478474
('MFF phospho Y148', 'Data-Type: phospho')	0.769999206464	-0.0137299283064	-0.163799091199	0.39498184387	0.178315986448	-0.183529363361	-0.32136633388	-0.844456904917	0.74653241726	1.0250463092	-0.0612833760169	0.0938504874336	-1.32292042109	-1.36402595714	-0.929555295076	-1.20680750801	-0.819589955409	-1.43450588668	-0.793338300913	0.815285730002	-0.646938495912	0.106354281127	-0.145329376463	0.514824515348	-1.36402595714	-1.29153067131	-0.183529363361	0.136583868741	-0.483036339824	0.690002830674	-0.385807470352	2.98334209396	1.0709267408	-0.213237537366	1.09868321984	1.87140614023	1.67620786233
('ANK1 phospho S1686', 'Data-Type: phospho')	0.763398562353	0.0391068171109	0.00940281455615	0.18091129601	-0.960972734566	-1.09559607572	-2.0081822136	-0.762945723356	0.571874449912	1.11625699885	0.854032607259	-0.634719114804	-0.513458927424	-1.19356733641	-0.595138799633	-0.457959359513	-1.34816630841	-1.55598148992	-0.216528019546	0.809246284288	-0.695702578163	0.135406475778	0.500798888531	0.561353546819	-0.573274108375	-0.830184431898	-0.199953560987	0.488903019943	0.500798888531	0.448160230061	0.53485768208	2.34961675867	1.01602904697	-1.62271827655	1.29594728298	1.48534391921	1.60360348896
('NEBL Rme1 R96', 'Data-Type: Rme1')	-0.0367475601818	0.648628689243	-0.906003289462	0.357253385439	-1.92500156481	-1.27774636476	-0.906003289462	-0.780358356204	0.33522019776	1.29815753889	-0.426071842168	0.00188793455376	-0.538740888836	-1.23057520134	-0.845681189391	-1.06882262039	-0.322155689761	-0.692137790499	0.123645288308	0.937645909081	-0.924484564834	-0.0224928556226	0.488922936491	1.12686795482	-0.692137790499	-0.662147549983	-0.426071842168	0.064211775938	-0.825009679195	0.180207064148	0.255477515959	2.68677170263	0.300434369195	0.99359181815	1.42873602244	2.26411959379	1.01661023274
('SERPINA3 phospho T35', 'Data-Type: phospho')	0.88057354831	1.19192555425	0.305857639746	1.14550171236	-0.646105424705	-0.985999705758	-0.959423912305	-0.901920746292	0.4339343677	0.480652167792	-1.21294273177	-0.810871597849	-1.81411895977	-1.77557644158	-0.748682546926	-0.687906824421	-1.15251349071	-0.959423912305	-0.154773273841	0.622866613292	-0.358209787688	0.0288873815972	0.569354354603	1.20615191503	-0.278201640267	-0.119608571536	-0.646105424705	-0.278201640267	0.761226016484	0.918846216645	-0.00579706736084	2.77597512235	0.708248188784	-0.136964671038	1.26194235252	1.65846043149	-0.317055211849
('RCSD1 phospho S351', 'Data-Type: phospho')	0.0	0.0	0.0	0.0	-0.644034672943	-0.84564849469	-0.125661428803	0.0143423006711	1.3617954457	1.1804514528	1.29708755992	-0.712792430709	-1.68263973865	-1.35640524973	-1.21864031725	-1.08134546603	-0.65644209311	-1.43871405895	-0.800144479143	0.576800748655	0.37630649644	0.764520129406	1.17051254334	1.06984785946	-0.241741286997	-1.52425005885	-0.221181050953	0.224332931509	0.758505865794	0.224332931509	-0.312142138473	2.31436404089	0.327229135584	0.0549156594426	0.0	1.29708755992	-0.150649695777
