	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('PPIC', 'Data-Type: Exp')	0.385737880686	0.447291914473	0.387670453126	0.712417363387	0.172569268115	-0.545560770169	0.320505552945	0.190346265263	-0.187973474926	1.03508222047	0.494148788242	0.722667471355	0.0239806066224	0.636555887227	0.643501403095	0.570843085675	0.768616783481	1.18504877408	0.828238244829	0.278020990856	-0.389926761028	-2.95689012792	-0.0859651478306	0.424805740118	1.06488761254	0.628222335905	-0.160854465313	0.252552141854	0.294431840801	1.04806035196	-2.50262456172	-1.2858822922	0.376464736133	-1.78600214348	-1.12297230799	-1.08676059843	-1.78125506223
('IK phospho T42', 'Data-Type: phospho')	0.507416390475	0.388641508488	0.234347896202	-0.0666874692468	-0.873593641673	0.462732318014	0.0553123339482	-0.701941454829	0.0187586280986	0.348373470775	0.566813293635	0.13908533144	-0.475835391955	0.639623192356	1.52736529337	0.0369262981659	0.555963896617	0.991718189993	0.295080273492	0.123582771088	-0.0860102532323	-0.989006238413	-0.0119180961268	0.801340164302	0.302827647397	0.545938343521	0.795251393227	0.648349168308	0.774414457146	1.33222197486	-2.55533002041	-0.218502827826	0.639623192356	-2.73254028369	0.0	-2.36528525107	-1.6550564988
('CDK13 phospho T494', 'Data-Type: phospho')	-0.340805507316	0.129845325008	0.717358131062	0.299121214215	-1.14009576877	-0.280718102929	0.519547620632	1.03211856203	-1.00470977582	0.684512915437	1.00764720244	0.363365102056	-1.06254402791	0.740191209914	1.10699683345	1.08566511562	0.432193311495	0.250625115173	-0.383535478557	0.407159203135	1.40667329145	-0.811324470894	0.667972279786	-1.26340622904	1.33720543537	0.194901411254	0.574345835322	0.139040874804	0.397906975243	0.232534125584	-1.78436264446	-0.304488723938	0.763176265254	-2.79073430155	0.0	-1.80906736986	-1.5143109547
('SIN3B phospho T262', 'Data-Type: phospho')	-0.991430367143	-0.750933612463	0.797435707779	0.797435707779	0.0	-1.32327558053	-0.182510779105	-0.000766590755633	0.0	0.395708839489	-0.0184513833986	1.7957716563	-0.312068549269	1.68658780093	1.43666947037	0.0	0.34373012023	0.30972857819	-0.0919402048455	0.907511739633	0.069639357066	-0.230720458624	0.180711657801	1.08150013517	1.12523909223	-0.0393984758229	0.0	0.0	0.740598326026	-0.382749010163	-1.81999575572	-0.719510368164	-0.117227454759	-2.5349965467	0.0	-0.798767481594	-1.35352556995
('SRRM2 phospho S1329', 'Data-Type: phospho')	0.932874940988	0.219202391657	0.686828041352	0.539020408722	0.0	-0.302863818853	0.735922520029	1.12869838867	0.0	-0.0596429167076	0.210514486183	0.0139454017357	0.642003037236	-0.152943463389	1.80244359935	0.0	0.0197911388612	-0.414235915154	0.483658752428	0.0620055716226	1.15052910877	-0.283100585637	0.81051062323	0.219202391657	0.352501262972	-0.333480731222	0.0	0.0	0.293469288628	0.940641864846	-2.19957029319	-0.428114126255	-0.766789074843	-1.95581440593	0.0	-1.9851190299	-2.36208885786
('SRGAP1 phospho S497', 'Data-Type: phospho')	0.2208523702	1.08622447305	1.26984372864	-0.620677514444	0.600271342755	-0.334567914019	0.93798679141	0.667939270217	-0.1810226647	0.678575784605	-0.363088872096	-0.209368452887	-0.629511799332	0.489328165358	1.59989487084	-0.370378817529	0.963124559636	0.442871063914	-0.740141677857	0.424822785504	0.872807523196	0.370932485511	1.63173020978	-0.31812363115	0.080750062798	0.736668866792	-0.273812568226	-0.0434814909039	0.278727630785	0.422031676493	-1.88997342911	0.982835669418	-1.38812139222	-2.27283045722	-1.51077198254	-1.54224617106	-2.07010049563
('CCDC86 phospho S219', 'Data-Type: phospho')	0.872675746671	0.283106523427	0.912029584693	0.529677996501	0.607023533765	0.234908944381	0.0850332944532	1.1009948269	0.486545207664	-0.713370360108	-0.240366816906	0.263612977883	-0.456921467457	-1.03776961044	0.814097786646	-0.149423565139	0.67723222285	0.469480722928	-0.207212875575	-0.585471505107	0.475384749714	0.0	0.548304489866	-0.741914656128	0.020693549786	0.694652179123	-0.47640188699	0.159806053004	0.53473336002	2.40765672323	0.0	0.0	-0.811967471975	-2.9321963996	0.0	-1.79377989676	-2.03085396132
('PARD3 phospho T1347', 'Data-Type: phospho')	0.914639102819	-0.887851097694	0.656839646567	0.983710571661	-1.93911630532	-0.413016100293	-0.176326178583	-0.338738275214	-0.966112164385	0.393010376449	0.418832664298	0.673768132185	-0.350153644624	0.819979369764	0.46669149781	0.948750012151	1.28907561734	1.15665554471	0.316263360628	0.900647524501	1.53521465553	0.238503358329	0.826718720713	0.636705685204	0.161659870449	0.78528340722	0.422131454951	-0.147744311972	-0.099783767707	0.128716625939	-1.30682259002	-1.97477304266	-1.12267246102	-2.03422487681	0.0	-2.0614465877	-0.85501579521
('IRF2BP1 phospho T377', 'Data-Type: phospho')	0.734560479207	-0.513755039658	1.00122252642	0.174838170192	-1.29734342436	-0.399830090377	-1.4449612405	-0.21627694872	-1.2665043581	0.496520493704	0.622716302533	-0.641501878153	-0.0666233098979	1.18523235615	-0.00158896746739	-0.238234288478	0.578143018637	1.47197181541	0.663445045018	1.00122252642	2.02796835413	-0.406557063359	0.475873181259	1.98541145378	-0.125729738991	0.801830293919	0.496520493704	-1.01933954514	0.291434231763	1.28954675889	-1.17910258877	-0.518860712491	-0.788644242763	-1.74062408137	-1.84912526734	-0.752101651232	-0.831753063989
('RPLP2 phospho S64', 'Data-Type: phospho')	-0.89150520369	-0.03788996655	0.40330284248	-0.248229142025	-1.44263865097	-0.229582363979	-0.302913187098	-0.430548178355	0.60954955761	-0.818552754999	-0.404326249157	0.356547007146	1.21626850682	0.249077986948	-0.50753292033	-0.227811389616	0.303263052031	0.170519412592	0.444795333815	1.61296155619	1.09979378732	0.741759889583	1.43874143036	1.14868314029	0.60954955761	1.40445499118	0.5571993188	0.641554701794	0.455519042904	0.614392132071	-0.663965944635	-1.46329980222	-1.03825299495	-1.74524400299	0.0	-0.511657287354	-3.11398320864
('NCOR1 phospho S2120', 'Data-Type: phospho')	-0.247531189331	0.476722546858	1.30929480198	1.30929480198	-1.76297907252	-1.09305711486	-0.784229949475	0.231772644399	-0.291948023482	-1.98832168697	-0.651442986483	0.583077809929	0.987722382722	1.17282702599	0.301647896538	-0.0451888963906	0.364433999443	0.739109630864	0.863891120949	1.30582185213	2.3457785571	0.081125638119	1.01734213735	0.848540385206	0.288373534686	0.441585583887	0.0410935516034	-0.196054355545	-0.711253966527	0.156623296918	-0.614332679453	-0.792632911862	-0.796643508966	-1.23616276165	-0.839978088984	-0.704852356476	-2.10946964968
('SEPT9 phospho T49', 'Data-Type: phospho')	0.555397515449	0.289781733667	0.0157229691273	0.649746692303	0.0707959181422	0.367448453806	-0.662584508272	-0.0740930520234	0.516838790385	1.73197234522	0.734087942927	0.433857941207	0.373228765549	1.13263825292	0.167554561128	0.64051321775	0.321764585092	-1.09491967002	0.339319218842	0.539822369312	1.25355485568	-0.480260953836	-0.354919075021	-0.480260953836	0.0993056707716	0.416545959043	0.966336588155	0.153095783695	1.01125263815	-0.322504012822	-0.86649272261	-0.157734178432	-0.921026202549	-4.10687306203	-0.929281685864	-1.68622653171	-0.643406159309
('FOXO1 phospho S256', 'Data-Type: phospho')	0.461962146056	0.51034753101	1.09317147141	0.549991384905	1.25363107392	0.253101980703	0.365522390686	-0.0696030340634	-0.174122637011	0.460282402331	0.656054682144	-1.06248905584	-0.317157622114	0.809135983565	0.518964221798	-0.922833912884	-0.0575205388858	0.243330633939	-0.0327750425186	0.790761488012	0.347328181192	0.190229171998	-0.236374454138	-1.00039722662	1.86760265668	0.415944487907	0.634103980654	-0.456735896979	1.86760265668	0.236229073333	-1.41259716919	-0.669911789235	-1.14667380654	-3.52955332211	-0.24620869272	-1.39749279391	-0.792850604169
('TAF15 phospho S180', 'Data-Type: phospho')	0.169590267071	1.57380786924	0.858615901943	0.268751397754	0.630821855462	0.940171918403	-0.432518005768	0.382089879133	1.12525142048	0.34519636135	0.193285626086	1.09916887939	0.49739194613	0.443340571435	1.17811588072	-0.24503724019	-0.213429264761	-0.183989238909	0.354466681039	0.374334294702	0.580471608391	0.211914271125	-0.526072524056	-3.40679690534	-0.335457643244	0.518226039293	0.394661013965	-0.463516499532	0.66528101109	-0.0787732784281	-0.724783946509	-0.365864439199	-0.140210742518	-3.02256772702	-0.600406410279	-1.49546103611	-0.570069792331
('TANC1 phospho S1503', 'Data-Type: phospho')	1.1965730879	1.55595673685	0.83769014217	-0.512167328628	0.173349353611	1.14484881859	-0.292432359775	0.197559215354	-0.45642633043	0.932561870195	-0.255416754373	0.67630592562	-0.105993067353	1.09518439877	0.551715821559	0.491571119123	-1.0329247118	-0.0975991735084	0.551715821559	1.6998799844	-0.110491202272	0.291784308361	-0.289477085327	-0.219928445529	0.0674669802799	0.213323808099	1.18370578609	-0.0975991735084	0.33411535172	0.23920884702	-1.5743957901	-1.36364054933	-1.32132606632	-2.95972988652	0.0	-1.9290165375	-0.815952914983
('HNRNPK phospho Y280', 'Data-Type: phospho')	0.66385718215	2.48139917304	1.53825765079	0.559218844979	0.624588192379	1.21266466094	-0.496792520836	-0.306425159025	0.313562265565	-0.961822356318	-0.635157145954	0.47627534077	-0.436050102499	0.931747868852	1.00652779602	0.753629764812	-0.0529082220336	-0.0752956149354	0.138465173927	0.309891568388	-0.2111356555	-0.31435047924	-0.395193358635	-0.738539160918	0.365278536779	-0.194402891525	0.517674179282	0.485167377027	0.0698183622507	0.0467201156486	-2.40351191785	0.54963557551	-0.512159390737	-2.66917487702	0.0	-1.87922003885	-0.762240737234
('LASP1 phospho T104', 'Data-Type: phospho')	1.44115618433	1.20262807156	0.32749888667	0.418557470105	-0.138011226308	0.528652686839	-0.652833081326	-0.528078318899	0.28271625706	0.693142723445	1.05411975596	-0.555907599688	-0.0286548959051	1.0908637984	-0.283901081776	0.839244084119	0.234800035298	0.302619300982	1.25481165743	0.928599825851	0.855966125476	-0.0734872557689	-0.121268001298	-0.356206860413	-0.643367750862	0.0664839811085	0.545555924496	-0.0545303315894	0.0442969419457	0.656486535267	-2.67025969699	0.685224060893	-1.40963935924	-2.24893447125	0.0	-2.13807399371	-1.55027038219
('MAF1 phospho S75', 'Data-Type: phospho')	0.128832887985	-0.190462790572	0.279835087512	0.515730196048	0.0262442937839	-0.155459229796	-0.361085642477	0.368005548	-0.372643206776	1.56704521297	0.977100438267	0.67095442572	-0.15172241389	2.06655762658	-0.392632521237	0.294656988377	0.770108512717	0.563728113932	-0.782038961982	1.12595274504	1.08323615361	1.02332397008	0.134437782037	-0.649304313294	0.0601053992341	0.379193914245	-0.312898232121	0.17329601213	0.128832887985	1.51079359831	-1.52051120903	-0.0988314683146	-1.37117345131	-2.43210332369	-1.42617288304	-1.74322605837	-1.88770608866
('EEF1G phospho T46', 'Data-Type: phospho')	0.398399728714	0.0398743827232	-0.0938386840026	1.33311513576	-0.791919398828	-0.2764723668	-0.356610847619	0.563675034669	0.676110502206	-0.13237301358	0.412201385425	0.086884427624	0.051438581067	1.42365416298	0.114576914981	0.168069642498	0.0583339086363	0.652005073986	1.03411831776	0.710307518136	1.90912352686	-0.0398836448277	0.226366636174	-1.26868653285	0.509378518618	0.556128560023	0.932474402302	0.575213452349	-0.0418047306091	0.552083684685	-0.976512738573	-0.820858237644	-1.82102950019	-2.87643518505	0.0	-1.24373134336	-2.24337727425
('RNF213 phospho T303', 'Data-Type: phospho')	0.46708458682	-0.284077131622	0.246332061083	0.600352420867	-0.841149709773	0.949445465359	0.0551478825086	0.469405369333	0.0773787915275	-0.0323045674729	0.553305965538	1.68546393939	0.30604114819	1.14014663653	0.609894403963	0.313923953296	1.50466719396	-1.49782606322	0.352993439783	1.0284814661	1.32195720075	-0.328929307023	0.88750902815	-0.474250664182	-0.257614202735	0.116638066104	0.985881577018	0.326369059465	-0.993713752293	0.0801413143394	-2.26004601282	-0.80139664361	-0.785754455699	-2.02305765851	0.0	-1.48535508701	-2.01308571412
('TNKS1BP1 phospho S851', 'Data-Type: phospho')	1.26375207207	1.9927458404	0.900609045061	1.20125450125	0.23783272327	0.0787830983375	0.479515981619	0.532530007905	0.319261221422	0.85117977903	0.544152068427	0.644962093731	0.268398457914	0.580583977911	1.30771472167	0.0858065106598	0.9064836038	0.0596868618368	-0.200369049799	0.0981882339952	0.138191892384	0.174393035628	0.0701452690984	-0.365705974944	-0.320471347093	-0.179905739228	-0.140398237725	-0.15365073884	0.0693091686223	-0.107665362478	-1.67002801878	0.0246448888916	-1.07588829738	-2.43165326322	-2.11342900405	-1.85471823442	-2.21624178697
('EHBP1L1 phospho S462', 'Data-Type: phospho')	1.61455448503	0.661033250912	0.867281817545	0.427611353734	0.603793111603	-0.570134037939	0.0	0.0	0.294351576914	0.0	0.0	1.44846860422	1.42701233423	0.894620616658	0.976227392754	0.177232764148	1.00763526712	0.0701447969948	0.154058353653	-0.453639280925	-0.119991896191	0.412173356407	0.732750934048	-0.833407044446	0.701844982579	0.00160780654701	-0.94201435675	-0.595255044498	0.471411942067	-0.818374939526	-1.22971890878	-0.522781912972	0.0	-2.75906609945	-1.50817687942	-1.250464088	-1.34079025827
('PDPK1 phospho T245', 'Data-Type: phospho')	1.02963267891	0.861563399788	0.502224963556	0.467725270735	-0.119474659526	0.44692345497	0.823089648849	0.901612753829	-0.367513274391	1.40269979426	1.12297794729	1.43986750291	-0.334038573582	1.40965409098	0.918982590418	-0.372081489594	0.733247189008	-0.306476057877	-0.11637299941	0.651611193514	-0.372081489594	-0.0114670706941	-0.589408947838	-1.51342641334	0.903371191291	-0.51721869392	-0.00662931037348	-0.508644178411	-1.14496255614	-1.11990421856	-1.63708254247	0.786957401115	0.637845486736	-2.73563422604	-0.27447672408	-1.44459658573	-1.54849654658
('PDPK1 phospho S241', 'Data-Type: phospho')	1.20926420895	0.751153506355	0.235741704773	0.196621679338	0.297385469431	0.698356618857	0.301897809013	0.331478913505	-0.353815109923	0.825030122657	0.314839330516	1.08266980471	0.305310134084	1.14858461824	0.421424406104	-0.611136972482	1.69308393755	0.0736645139517	0.384055838445	1.48153838058	-0.208543981801	-0.414080712606	-0.497539925352	-1.78487812078	0.35278949134	0.0393846862093	0.00256994242827	-0.497539925352	0.053651632842	0.0808731174031	-2.67626098039	0.796250275168	0.0901227826598	-2.83149019748	-0.777127727089	-0.921177721139	-1.59415155072
('LMNA phospho T409', 'Data-Type: phospho')	0.0740084864164	1.5576901246	-0.260080840369	-0.473687970581	1.42191787406	0.202838401092	-0.0706522357041	0.745718438795	1.68141513133	0.849325938758	0.702553543234	0.545489597908	0.841065692235	1.0873035959	0.712931089769	-0.0352412623349	1.18916444369	0.824978854827	0.211920981921	0.272144954165	-0.373759970637	-0.283843031121	0.187913430365	-0.939623075867	-0.40792061118	0.246836849171	0.562957711192	-0.143315857916	-0.160249901915	-1.21830474897	-1.43338631065	-0.429171028491	0.11795601074	-1.51809524016	-2.71516801851	-2.07963856781	-1.49399247795
('LMNA phospho S407', 'Data-Type: phospho')	0.413555433058	1.72528141072	0.0106858884879	-0.117656463047	1.24624949312	0.297724771001	0.000159043363435	0.693041098063	1.47506951533	0.6585789103	0.568239670618	0.636623577598	0.81852973207	1.31635208232	0.957409615719	-0.193401894907	0.969050579764	0.558639782057	0.148605782816	0.267532238022	0.110088179769	-0.264942586175	0.281755876733	-0.952835913317	-0.341760419419	0.058143477816	0.495574199234	-0.291358443254	-0.267898401024	-1.30128721248	-1.6172257114	-0.270633605696	-0.07099548102	-2.14401496307	-2.27870340821	-2.2712011175	-1.32297473747
('LMNA phospho S414', 'Data-Type: phospho')	0.0833082799304	1.67943400218	-0.231723263019	-0.726376521101	1.53451078055	-0.141662125149	-0.235636393651	0.72536328156	2.41091195784	0.65882772227	0.60125697272	0.558331829139	0.672098241371	1.23557858199	0.825873938406	-0.226624149945	1.31232835518	0.321675136316	0.0715625480261	0.0206797533335	-0.0596188076506	-0.759623228512	0.22576632737	-1.70557608731	-0.549049724643	0.159812268202	0.809939771467	-0.169434301721	-0.503314919458	-1.93896924808	-1.45677370913	-0.552087679253	-0.402439258593	-1.39943321843	0.0	-1.39943321843	-1.44948389377
('LMNA phospho T24', 'Data-Type: phospho')	0.0693827001068	0.874292670515	0.00135285232419	0.3775682084	0.74692484588	-0.108314782056	-1.05691578189	0.45119712545	1.64788001517	0.393384070425	-0.0337950866779	0.695286307307	1.01598795655	-0.120031894026	-0.0425257000523	0.357094386649	1.29815903618	0.652993662855	0.758085319569	0.0353169652791	0.10046630384	0.178107804719	0.847389353549	-0.236715061573	-0.440755806465	-0.0754346951751	0.897301705648	0.597242064577	0.056082977039	-0.986725164189	-2.91010053666	-0.0780869401388	0.267815046143	-2.52328091855	0.0	-1.99842598825	-1.70820302246
('PACS1 phospho T504', 'Data-Type: phospho')	-0.496689759786	-0.00176953495555	-0.939261711828	1.03931273036	-0.161737332854	1.77675383991	-0.0411060840209	0.45801770053	0.419147087358	0.349986980936	-1.46803109782	-0.12861933869	0.254302837161	1.90234546322	0.0894439982415	-0.879832251565	-0.166108283377	-0.0960794410793	1.6432383379	1.79865346889	1.01393410755	0.737619776247	-0.941794316811	-0.371765922611	0.779624957256	-0.158149288467	0.479343945182	-0.160268718531	-0.425549593961	0.855401584484	-1.4104857467	-1.01963644485	-0.948640749428	-2.08074501899	0.0	-1.94250653006	0.241650351154
('ARHGEF12 phospho T736', 'Data-Type: phospho')	0.867144625929	-0.0941822560497	-0.747464772333	-0.33342993526	-0.980723197886	0.270309456178	0.768795390891	0.0752167404583	0.0218440693723	-0.978425332712	0.019163590062	1.03635524105	-0.0139022968352	0.965057845453	0.857787543694	0.395092083958	0.668148464482	0.708986895741	0.912188137947	1.59274164504	0.809239772188	-0.318120984213	-0.897483919495	1.8076289695	-0.359153415546	-0.617274847757	0.407066408361	-0.0261333800208	-0.305390291325	1.34271038408	-2.36840438746	0.0105074943725	-0.700936795934	-2.26503741319	0.0	-2.24758126767	-0.282340265074
('USP8 phospho T577', 'Data-Type: phospho')	0.828420258786	1.59333317699	-0.0252888669923	0.518454659333	0.251587914221	0.761918144097	-0.996815233151	-0.266348179203	-0.455406206914	0.595274260848	0.868448021799	0.328896690439	-1.46201967959	0.886957848454	0.0941572536316	-0.883427243807	-0.786128492492	1.20848226471	1.87767170991	0.516061475524	0.676785091229	0.316034560026	-0.696479175978	-0.830124132143	0.924855245783	-0.00665949786568	0.799137880303	-0.359199053423	0.370187796354	1.45105360186	-0.310753235581	-1.30110344921	-1.46613952448	-2.24904688837	-1.40002968282	-1.75686209607	0.384112783801
('C9orf142 phospho S148', 'Data-Type: phospho')	-0.169922168113	-0.208495773993	0.2129697009	2.13987042145	0.606502456979	0.31090132396	-0.713656829103	0.432488754555	-1.33920496337	-0.84162175768	-0.565777103541	0.0815280350673	-1.69690371532	1.62213710166	1.12111834872	-0.561690515096	-0.349807377913	1.30380503557	1.14153260437	0.699482346538	0.307187249021	-0.254510734823	0.0108148905491	0.629883594309	0.74111185208	0.67255778642	1.57826170619	-0.208495773993	1.08693269727	-0.0406876644007	-0.494513095794	0.0502722844178	-1.30761499543	-1.80192449429	-1.03470646803	-1.77254959007	-1.38727516906
('RPS28 phospho T28', 'Data-Type: phospho')	0.708774269049	0.0923673760883	0.101996647427	-0.5237490886	-1.79098000574	-0.246527135562	0.155889932153	0.014807193323	0.562366611634	1.12269009011	0.367870322426	1.32076378913	0.657361300257	1.98648016948	0.365702444796	1.31436406661	-0.0771976650749	0.84029330161	0.798760985543	-1.2490194988	-0.603266303647	0.680905430833	-1.19197510877	-0.659003937746	-0.143373417309	-0.146369141033	-0.0392784743479	-0.0439977677025	2.18670318682	0.0192104647409	-0.603347288934	0.730794656623	-0.846558933574	-1.22971624982	-1.85365720931	-2.21703241338	-0.563052599304
('RPS28 phospho S23', 'Data-Type: phospho')	0.92728354347	0.475723088353	0.285786419588	-0.3666922351	-2.43331926704	-0.383163735229	0.0251442156281	0.429478102981	-0.124249883623	1.11543906578	0.326151868321	1.48910007742	0.648849935364	1.98350306175	0.786575675215	0.661661527278	0.254517825077	1.00101171516	0.924974292337	-1.26793593813	-0.602232193525	0.199460051626	-0.976405800325	-0.670489675525	0.194493237829	0.284207841227	-0.570514161523	-0.533409667944	2.17728321587	0.0436338949579	-0.690443368536	0.169996839815	-0.447377337412	-1.67748286492	-1.84639986436	-1.09218657659	-0.721972925259
('EIF3A phospho T574', 'Data-Type: phospho')	0.882015702555	0.516451530277	-0.326713542543	-0.517176052299	-1.69940228723	0.17540009959	-0.10451445642	-0.11738412514	0.770920177698	0.83024098334	0.121539610947	0.882015702555	0.0	1.61910393532	0.467901173494	0.618561460091	0.372628024886	1.19877459704	0.790875888331	0.0	0.0	-0.0864942495158	0.0	0.0	0.284276810186	-0.374128430319	0.618561460091	0.406585230957	0.759354475121	0.37680688403	-1.42557225874	0.715105698389	-2.40755176191	-1.83173467711	-1.99664848427	-1.3944872559	-0.125311863493
('TXLNA phospho S218', 'Data-Type: phospho')	0.984539020358	0.468903445142	-0.25823055817	-0.612460812257	-1.46594665618	-0.85841770924	-0.615120624738	-0.714953341989	0.5152819193	-0.264080239829	0.401975145129	0.666286566014	0.458190737796	0.925635404576	0.503853736635	0.816233064162	0.285466124979	0.466777518574	1.10799912211	-0.53233871525	0.0326021525925	-0.00108602169652	-0.0635221338402	0.0048404614195	0.169088999713	0.0048404614195	0.162210973505	-0.0357227434062	1.27552373023	0.965430145737	-0.111956932295	1.56975767286	-0.89309593273	-4.28610421916	0.0	-0.623447678084	-0.448952083396
('EPN1 phospho S473', 'Data-Type: phospho')	1.77227591214	0.839516993582	-0.657853090019	-0.393407904922	-0.469327694873	-0.159526562847	0.37948076419	-0.0262438320315	0.255188641913	0.620720398619	0.819880595431	0.546834110689	0.19654485696	0.807897588143	0.485927284893	-0.330604059214	0.593526535695	0.211539992014	1.24781844198	-0.21697886257	0.878420621038	-0.664832569941	-0.273963042753	-0.657853090019	-0.224029831692	0.289689035773	-0.351208385898	-0.913636054728	1.19075764365	0.407935483349	-0.449111849928	0.339207340798	-0.476021447923	-4.39215618779	0.0	-1.21833057868	-0.00807719502515
('CASC3 phospho S66', 'Data-Type: phospho')	0.0118159494869	0.50994202193	0.00529579383817	0.212803636605	-0.647023555479	-1.85926751077	1.14553994272	-0.388882027616	-0.327949011054	-0.879406289026	1.36889940438	-0.715512628507	-0.15060895844	0.417766909826	1.01123388348	0.65545349719	0.184126859864	1.32580297951	1.26330401961	-0.906573037179	0.937076656962	0.0	0.813152584714	-1.60783792135	0.5460631115	0.164075087767	-1.31226952953	-0.164721577201	2.05816968572	1.73466494319	-0.8218491203	0.0	-0.125229917471	-0.952329788282	-1.1740577057	-1.37933860211	-0.952329788282
